100 4950
0 1 0.476676
0 2 0.208455
0 3 0.698251
0 4 0.336735
0 5 0.358601
0 6 0.740525
0 7 0.303207
0 8 0.475219
0 9 0.469388
0 10 0.131195
0 11 0.365889
0 12 0.377551
0 13 0.198251
0 14 0.730321
0 15 0.542274
0 16 0.043732
0 17 0.625364
0 18 0.459184
0 19 0.670554
0 20 0.647230
0 21 0.644315
0 22 0.793003
0 23 0.342566
0 24 0.393586
0 25 0.123907
0 26 0.389213
0 27 0.762391
0 28 0.451895
0 29 0.199708
0 30 0.260933
0 31 0.478134
0 32 0.495627
0 33 0.368805
0 34 0.730321
0 35 0.355685
0 36 0.545190
0 37 0.230321
0 38 0.374636
0 39 0.444606
0 40 0.416910
0 41 0.558309
0 42 0.521866
0 43 0.438776
0 44 0.225948
0 45 0.311953
0 46 0.367347
0 47 0.497085
0 48 0.680758
0 49 0.495627
0 50 0.642857
0 51 0.680758
0 52 0.504373
0 53 0.392128
0 54 0.604956
0 55 0.600583
0 56 0.663265
0 57 0.827988
0 58 0.430029
0 59 0.593294
0 60 0.583090
0 61 0.467930
0 62 0.134111
0 63 0.421283
0 64 0.125364
0 65 0.574344
0 66 0.399417
0 67 0.330904
0 68 0.071429
0 69 0.543732
0 70 0.475219
0 71 0.342566
0 72 0.511662
0 73 0.715743
0 74 0.533528
0 75 0.448980
0 76 0.266764
0 77 0.502915
0 78 0.327988
0 79 0.244898
0 80 0.214286
0 81 0.583090
0 82 0.505831
0 83 0.325073
0 84 0.655977
0 85 0.486880
0 86 0.367347
0 87 0.612245
0 88 0.402332
0 89 0.616618
0 90 0.116618
0 91 0.653061
0 92 0.271137
0 93 0.510204
0 94 0.160350
0 95 0.265306
0 96 0.339650
0 97 0.298834
0 98 0.672012
0 99 0.332362
1 2 0.542274
1 3 0.221574
1 4 0.427114
1 5 0.160350
1 6 0.266764
1 7 0.243440
1 8 0.027697
1 9 0.081633
1 10 0.516035
1 11 0.231778
1 12 0.097668
1 13 0.488338
1 14 0.259475
1 15 0.065598
1 16 0.491254
1 17 0.170554
1 18 0.413994
1 19 0.234694
1 20 0.212828
1 21 0.195335
1 22 0.326531
1 23 0.177843
1 24 0.096210
1 25 0.351312
1 26 0.342566
1 27 0.295918
1 28 0.036443
1 29 0.279883
1 30 0.428571
1 31 0.357143
1 32 0.533528
1 33 0.192420
1 34 0.260933
1 35 0.453353
1 36 0.322157
1 37 0.326531
1 38 0.364431
1 39 0.217201
1 40 0.364431
1 41 0.157434
1 42 0.338192
1 43 0.043732
1 44 0.450437
1 45 0.240525
1 46 0.150146
1 47 0.142857
1 48 0.205539
1 49 0.166181
1 50 0.402332
1 51 0.268222
1 52 0.030612
1 53 0.431487
1 54 0.240525
1 55 0.177843
1 56 0.371720
1 57 0.362974
1 58 0.125364
1 59 0.134111
1 60 0.106414
1 61 0.053936
1 62 0.342566
1 63 0.362974
1 64 0.386297
1 65 0.166181
1 66 0.193878
1 67 0.173469
1 68 0.448980
1 69 0.419825
1 70 0.386297
1 71 0.419825
1 72 0.069971
1 73 0.252187
1 74 0.360058
1 75 0.027697
1 76 0.211370
1 77 0.166181
1 78 0.386297
1 79 0.434402
1 80 0.637026
1 81 0.400875
1 82 0.039359
1 83 0.256560
1 84 0.260933
1 85 0.392128
1 86 0.109329
1 87 0.199708
1 88 0.352770
1 89 0.209913
1 90 0.437318
1 91 0.403790
1 92 0.500000
1 93 0.256560
1 94 0.412536
1 95 0.211370
1 96 0.406706
1 97 0.297376
1 98 0.195335
1 99 0.341108
2 3 0.750729
2 4 0.209913
2 5 0.479592
2 6 0.806122
2 7 0.453353
2 8 0.530612
2 9 0.567055
2 10 0.077259
2 11 0.516035
2 12 0.451895
2 13 0.055394
2 14 0.768222
2 15 0.606414
2 16 0.249271
2 17 0.711370
2 18 0.344023
2 19 0.769679
2 20 0.658892
2 21 0.734694
2 22 0.870262
2 23 0.368805
2 24 0.486880
2 25 0.250729
2 26 0.307580
2 27 0.838192
2 28 0.510204
2 29 0.282799
2 30 0.462099
2 31 0.653061
2 32 0.699708
2 33 0.373178
2 34 0.765306
2 35 0.556851
2 36 0.481050
2 37 0.217201
2 38 0.561224
2 39 0.421283
2 40 0.323615
2 41 0.666181
2 42 0.446064
2 43 0.517493
2 44 0.103499
2 45 0.460641
2 46 0.399417
2 47 0.505831
2 48 0.727405
2 49 0.618076
2 50 0.562682
2 51 0.791545
2 52 0.565598
2 53 0.588921
2 54 0.728863
2 55 0.612245
2 56 0.600583
2 57 0.905248
2 58 0.451895
2 59 0.676385
2 60 0.638484
2 61 0.555394
2 62 0.255102
2 63 0.603499
2 64 0.176385
2 65 0.680758
2 66 0.395044
2 67 0.370262
2 68 0.276968
2 69 0.435860
2 70 0.373178
2 71 0.220117
2 72 0.552478
2 73 0.743440
2 74 0.704082
2 75 0.521866
2 76 0.374636
2 77 0.501458
2 78 0.520408
2 79 0.447522
2 80 0.120991
2 81 0.491254
2 82 0.580175
2 83 0.307580
2 84 0.644315
2 85 0.383382
2 86 0.447522
2 87 0.618076
2 88 0.583090
2 89 0.616618
2 90 0.128280
2 91 0.572886
2 92 0.097668
2 93 0.469388
2 94 0.131195
2 95 0.346939
2 96 0.536443
2 97 0.265306
2 98 0.725948
2 99 0.259475
3 4 0.604956
3 5 0.365889
3 6 0.064140
3 7 0.448980
3 8 0.224490
3 9 0.250729
3 10 0.731778
3 11 0.416910
3 12 0.320700
3 13 0.695335
3 14 0.062682
3 15 0.155977
3 16 0.714286
3 17 0.129738
3 18 0.549563
3 19 0.170554
3 20 0.154519
3 21 0.137026
3 22 0.141399
3 23 0.381924
3 24 0.310496
3 25 0.572886
3 26 0.502915
3 27 0.118076
3 28 0.247813
3 29 0.501458
3 30 0.628280
3 31 0.489796
3 32 0.680758
3 33 0.379009
3 34 0.071429
3 35 0.634111
3 36 0.405248
3 37 0.533528
3 38 0.536443
3 39 0.360058
3 40 0.514577
3 41 0.218659
3 42 0.437318
3 43 0.260933
3 44 0.653061
3 45 0.443149
3 46 0.351312
3 47 0.259475
3 48 0.030612
3 49 0.288630
3 50 0.441691
3 51 0.218659
3 52 0.192420
3 53 0.600583
3 54 0.269679
3 55 0.176385
3 56 0.384840
3 57 0.172012
3 58 0.300292
3 59 0.135569
3 60 0.115160
3 61 0.240525
3 62 0.564140
3 63 0.520408
3 64 0.604956
3 65 0.206997
3 66 0.365889
3 67 0.383382
3 68 0.669096
3 69 0.520408
3 70 0.513120
