100 4950
0 1 0.168317
0 2 0.432343
0 3 0.737624
0 4 0.554455
0 5 0.706271
0 6 0.830033
0 7 0.660066
0 8 0.549505
0 9 0.485149
0 10 0.112211
0 11 0.828383
0 12 0.800330
0 13 0.577558
0 14 0.826733
0 15 0.394389
0 16 0.651815
0 17 0.656766
0 18 0.112211
0 19 0.605611
0 20 0.448845
0 21 0.648515
0 22 0.564356
0 23 0.575908
0 24 0.287129
0 25 0.186469
0 26 0.455446
0 27 0.146865
0 28 0.559406
0 29 0.554455
0 30 0.501650
0 31 0.160066
0 32 0.420792
0 33 0.620462
0 34 0.643564
0 35 0.229373
0 36 0.089109
0 37 0.610561
0 38 0.767327
0 39 0.696370
0 40 0.262376
0 41 0.351485
0 42 0.881188
0 43 0.290429
0 44 0.610561
0 45 0.732673
0 46 0.541254
0 47 0.023102
0 48 0.529703
0 49 0.709571
0 50 0.435644
0 51 0.389439
0 52 0.227723
0 53 0.061056
0 54 0.673267
0 55 0.478548
0 56 0.440594
0 57 0.851485
0 58 0.504950
0 59 0.577558
0 60 0.343234
0 61 0.831683
0 62 0.169967
0 63 0.249175
0 64 0.533003
0 65 0.600660
0 66 0.419142
0 67 0.645215
0 68 0.300330
0 69 0.400990
0 70 0.396040
0 71 0.280528
0 72 0.120462
0 73 0.367987
0 74 0.516502
0 75 0.041254
0 76 0.080858
0 77 0.029703
0 78 0.381188
0 79 0.666667
0 80 0.589109
0 81 0.433993
0 82 0.481848
0 83 0.206271
0 84 0.336634
0 85 0.475248
0 86 0.338284
0 87 0.498350
0 88 0.404290
0 89 0.348185
0 90 0.556106
0 91 0.551155
0 92 0.500000
0 93 0.087459
0 94 0.278878
0 95 0.617162
0 96 0.721122
0 97 0.721122
0 98 0.559406
0 99 0.255776
1 2 0.404290
1 3 0.577558
1 4 0.397690
1 5 0.570957
1 6 0.660066
1 7 0.511551
1 8 0.473597
1 9 0.396040
1 10 0.270627
1 11 0.660066
1 12 0.632013
1 13 0.453795
1 14 0.665017
1 15 0.224422
1 16 0.534653
1 17 0.491749
1 18 0.275578
1 19 0.478548
1 20 0.283828
1 21 0.483498
1 22 0.399340
1 23 0.504950
1 24 0.285479
1 25 0.102310
1 26 0.323432
1 27 0.277228
1 28 0.404290
1 29 0.425743
1 30 0.336634
1 31 0.127063
1 32 0.369637
1 33 0.475248
1 34 0.495050
1 35 0.080858
1 36 0.151815
1 37 0.501650
1 38 0.605611
1 39 0.584158
1 40 0.122112
1 41 0.301980
1 42 0.714521
1 43 0.120462
1 44 0.442244
1 45 0.567657
1 46 0.485149
1 47 0.193069
1 48 0.438944
1 49 0.597360
1 50 0.293729
1 51 0.280528
1 52 0.110561
1 53 0.226073
1 54 0.504950
1 55 0.396040
1 56 0.328383
1 57 0.681518
1 58 0.359736
1 59 0.409241
1 60 0.259076
1 61 0.663366
1 62 0.178218
1 63 0.141914
1 64 0.447195
1 65 0.430693
1 66 0.273927
1 67 0.495050
1 68 0.135314
1 69 0.239274
1 70 0.295380
1 71 0.240924
1 72 0.272277
1 73 0.287129
1 74 0.386139
1 75 0.207921
1 76 0.221122
1 77 0.145215
1 78 0.295380
1 79 0.506601
1 80 0.425743
1 81 0.308581
1 82 0.407591
1 83 0.196370
1 84 0.217822
1 85 0.313531
1 86 0.221122
1 87 0.364686
1 88 0.346535
1 89 0.179868
1 90 0.420792
1 91 0.387789
1 92 0.376238
1 93 0.227723
1 94 0.216172
1 95 0.470297
1 96 0.580858
1 97 0.554455
1 98 0.402640
1 99 0.135314
2 3 0.830033
2 4 0.430693
2 5 0.902640
2 6 0.811881
2 7 0.452145
2 8 0.163366
2 9 0.788779
2 10 0.528053
2 11 0.754125
2 12 0.800330
2 13 0.305281
2 14 0.669967
2 15 0.473597
2 16 0.896040
2 17 0.726073
2 18 0.521452
2 19 0.830033
2 20 0.556106
2 21 0.722772
2 22 0.490099
2 23 0.173267
2 24 0.146865
2 25 0.506601
2 26 0.684818
2 27 0.577558
2 28 0.701320
2 29 0.311881
2 30 0.603960
2 31 0.293729
2 32 0.061056
2 33 0.792079
2 34 0.442244
2 35 0.471947
2 36 0.498350
2 37 0.874587
2 38 0.841584
2 39 0.950495
2 40 0.509901
2 41 0.707921
2 42 0.767327
2 43 0.430693
2 44 0.618812
2 45 0.795380
2 46 0.123762
2 47 0.445545
2 48 0.188119
2 49 0.962046
2 50 0.641914
2 51 0.209571
2 52 0.300330
2 53 0.433993
2 54 0.592409
2 55 0.792079
2 56 0.711221
2 57 0.762376
2 58 0.354785
2 59 0.531353
2 60 0.660066
2 61 0.816832
2 62 0.264026
2 63 0.544554
2 64 0.839934
2 65 0.582508
2 66 0.321782
2 67 0.793729
2 68 0.470297
2 69 0.549505
2 70 0.688119
2 71 0.645215
2 72 0.544554
2 73 0.150165
2 74 0.300330
2 75 0.463696
2 76 0.513201
2 77 0.440594
