100 4950
0 1 0.988889
0 2 0.651452
0 3 0.266892
0 4 0.995283
0 5 0.992000
0 6 0.926230
0 7 0.350168
0 8 0.110599
0 9 0.126394
0 10 0.242254
0 11 0.536709
0 12 0.448148
0 13 0.247678
0 14 0.161172
0 15 0.950000
0 16 0.263014
0 17 0.436782
0 18 0.428571
0 19 0.618321
0 20 0.201923
0 21 0.401639
0 22 0.088106
0 23 0.215152
0 24 0.206897
0 25 0.270073
0 26 0.316397
0 27 0.134715
0 28 0.132013
0 29 0.167883
0 30 0.359023
0 31 0.072222
0 32 0.074856
0 33 0.082090
0 34 0.480000
0 35 0.286307
0 36 0.133117
0 37 0.172494
0 38 0.276074
0 39 0.409938
0 40 0.137500
0 41 0.105263
0 42 0.056098
0 43 0.043716
0 44 0.274882
0 45 0.074675
0 46 0.198529
0 47 0.875000
0 48 0.156909
0 49 0.316384
0 50 0.369748
0 51 0.615385
0 52 0.150313
0 53 0.102102
0 54 0.110294
0 55 0.101266
0 56 0.068702
0 57 0.045045
0 58 0.080882
0 59 0.119565
0 60 0.092732
0 61 0.055556
0 62 0.165563
0 63 0.228426
0 64 0.283951
0 65 0.141667
0 66 0.823529
0 67 0.093939
0 68 0.261682
0 69 0.132701
0 70 0.021583
0 71 0.128079
0 72 0.179688
0 73 0.046243
0 74 0.168091
0 75 0.074941
0 76 0.074419
0 77 0.047794
0 78 0.252525
0 79 0.012788
0 80 0.115385
0 81 0.224138
0 82 0.029703
0 83 0.140110
0 84 0.039886
0 85 0.210227
0 86 0.109937
0 87 0.105850
0 88 0.096386
0 89 0.233871
0 90 0.048780
0 91 0.025974
0 92 0.104317
0 93 0.356522
0 94 0.078886
0 95 0.093548
0 96 0.019900
0 97 0.432432
0 98 0.050000
0 99 0.029412
1 2 0.993671
1 3 0.381643
1 4 0.950450
1 5 0.751515
1 6 0.656977
1 7 0.321981
1 8 0.176471
1 9 0.179894
1 10 0.313869
1 11 0.584022
1 12 0.547511
1 13 0.264026
1 14 0.152778
1 15 0.174312
1 16 0.260870
1 17 0.281481
1 18 0.554795
1 19 0.613636
1 20 0.350000
1 21 0.521277
1 22 0.142857
1 23 0.273077
1 24 0.285714
1 25 0.381443
1 26 0.398256
1 27 0.151603
1 28 0.186916
1 29 0.124324
1 30 0.408994
1 31 0.082278
1 32 0.084783
1 33 0.096916
1 34 0.468750
1 35 0.308036
1 36 0.181416
1 37 0.197861
1 38 0.592105
1 39 0.835443
1 40 0.134557
1 41 0.098859
1 42 0.062842
1 43 0.056338
1 44 0.429630
1 45 0.097046
1 46 0.519231
1 47 0.083333
1 48 0.197059
1 49 0.258065
1 50 0.721311
1 51 0.901408
1 52 0.176471
1 53 0.137097
1 54 0.140625
1 55 0.092219
1 56 0.078488
1 57 0.051282
1 58 0.064327
1 59 0.149660
1 60 0.115265
1 61 0.073077
1 62 0.403226
1 63 0.240642
1 64 0.359375
1 65 0.150442
1 66 0.186667
1 67 0.123016
1 68 0.383562
1 69 0.165192
1 70 0.055556
1 71 0.107884
1 72 0.225490
1 73 0.059701
1 74 0.224335
1 75 0.092219
1 76 0.062500
1 77 0.068063
1 78 0.157233
1 79 0.013966
1 80 0.156522
1 81 0.142077
1 82 0.033994
1 83 0.166124
1 84 0.039548
1 85 0.191710
1 86 0.131646
1 87 0.111437
1 88 0.207792
1 89 0.362500
1 90 0.106667
1 91 0.033898
1 92 0.153439
1 93 0.976190
1 94 0.098551
1 95 0.089506
1 96 0.016807
1 97 0.516129
1 98 0.058974
1 99 0.036900
2 3 0.987500
2 4 0.847390
2 5 0.391167
2 6 0.416974
2 7 0.297994
2 8 0.960000
2 9 0.971429
2 10 0.741379
2 11 0.757143
2 12 0.876812
2 13 0.317460
2 14 0.144262
2 15 0.073077
2 16 0.273504
2 17 0.130584
2 18 0.653226
2 19 0.419689
2 20 0.807692
2 21 0.671233
2 22 0.512821
2 23 0.606838
2 24 0.434211
2 25 0.425287
2 26 0.649289
2 27 0.214876
2 28 0.353982
2 29 0.067847
2 30 0.595016
2 31 0.119266
2 32 0.121495
2 33 0.140127
2 34 0.223048
2 35 0.338235
2 36 0.602941
2 37 0.300813
2 38 0.529412
2 39 0.478261
2 40 0.137072
2 41 0.090909
2 42 0.087786
2 43 0.126984
2 44 0.351515
2 45 0.242105
2 46 0.194245
2 47 0.029661
2 48 0.264822
2 49 0.193103
2 50 0.239130
2 51 0.418301
2 52 0.281250
2 53 0.181818
2 54 0.207373
2 55 0.083990
2 56 0.116379
2 57 0.075472
2 58 0.034161
2 59 0.312057
2 60 0.224242
2 61 0.186275
2 62 0.231481
2 63 0.228426
2 64 0.133721
2 65 0.067460
2 66 0.062222
2 67 0.322917
2 68 0.133333
2 69 0.307692
2 70 0.022059
2 71 0.085246
2 72 0.099138
2 73 0.142857
2 74 0.504274
2 75 0.169312
2 76 0.049844
2 77 0.393939
2 78 0.091912
2 79 0.018182
2 80 0.184615
2 81 0.087248
2 82 0.050633
2 83 0.278689
2 84 0.041667
2 85 0.152893
2 86 0.218487
2 87 0.132404
2 88 0.172043
2 89 0.563107
2 90 0.090909
2 91 0.088889
2 92 0.263636
2 93 0.325397
2 94 0.178010
2 95 0.087349
2 96 0.013289
2 97 0.148148
2 98 0.095436
2 99 0.078740
3 4 0.641337
3 5 0.356322
3 6 0.328488
3 7 0.242424
3 8 0.242424
3 9 0.386364
3 10 0.774775
3 11 0.621701
3 12 0.578947
3 13 0.246914
3 14 0.114286
3 15 0.060317
3 16 0.225352
3 17 0.115502
3 18 0.399015
3 19 0.301115
3 20 0.471910
3 21 0.993243
3 22 0.281690
3 23 0.458065
3 24 0.795181
3 25 0.560606
3 26 0.985612
3 27 0.175676
3 28 0.975610
3 29 0.061995
3 30 0.577039
3 31 0.094545
3 32 0.114706
3 33 0.095238
3 34 0.204778
3 35 0.243816
3 36 0.525641
3 37 0.262411
3 38 0.335821
3 39 0.423077
3 40 0.110553
3 41 0.071038
3 42 0.073248
3 43 0.145455
3 44 0.376623
3 45 0.165468
3 46 0.158824
3 47 0.024138
3 48 0.385057
3 49 0.152589
3 50 0.209524
3 51 0.289593
3 52 0.276923
3 53 0.283333
3 54 0.328467
3 55 0.069414
3 56 0.096085
3 57 0.066225
3 58 0.031339
3 59 0.282051
3 60 0.228395
3 61 0.206522
3 62 0.170068
3 63 0.162455
3 64 0.097046
3 65 0.061594
3 66 0.049822
3 67 0.274336
3 68 0.117155
3 69 0.366013
3 70 0.017964
3 71 0.067885
3 72 0.090909
3 73 0.132231
3 74 0.967213
3 75 0.184971
3 76 0.040000
3 77 0.173333
3 78 0.073099
3 79 0.014881
3 80 0.258993
3 81 0.070652
3 82 0.042403
3 83 0.222707
3 84 0.033981
3 85 0.115625
3 86 0.230088
3 87 0.106443
3 88 0.122137
3 89 0.794521
3 90 0.060150
3 91 0.061069
3 92 0.508772
3 93 0.220430
3 94 0.231293
3 95 0.070560
3 96 0.010554
3 97 0.126482
3 98 0.092000
3 99 0.061728
4 5 0.367953
4 6 0.991228
4 7 0.990476
4 8 0.103448
4 9 0.134921
4 10 0.271293
4 11 0.995305
4 12 0.765823
4 13 0.601504
