100 4950
0 1 0.997050
0 2 0.478632
0 3 0.978261
0 4 0.849558
0 5 0.770492
0 6 0.613734
0 7 0.986667
0 8 0.888889
0 9 0.340764
0 10 0.239852
0 11 0.319383
0 12 0.296943
0 13 0.228814
0 14 0.250000
0 15 0.928571
0 16 0.500000
0 17 0.063348
0 18 0.295405
0 19 0.358382
0 20 0.373494
0 21 0.318182
0 22 0.117188
0 23 0.186047
0 24 0.407625
0 25 0.213740
0 26 0.211823
0 27 0.125731
0 28 0.161125
0 29 0.506024
0 30 0.119891
0 31 0.172608
0 32 0.119497
0 33 0.137931
0 34 0.142857
0 35 0.108696
0 36 0.243309
0 37 0.032895
0 38 0.116809
0 39 0.183168
0 40 0.256966
0 41 0.033413
0 42 0.020000
0 43 0.333333
0 44 0.205479
0 45 0.167883
0 46 0.056604
0 47 0.070281
0 48 0.105820
0 49 0.205607
0 50 0.085627
0 51 0.145773
0 52 0.177489
0 53 0.039648
0 54 0.141689
0 55 0.068670
0 56 0.190678
0 57 0.964286
0 58 0.169065
0 59 0.132450
0 60 0.103030
0 61 0.938776
0 62 0.099476
0 63 0.135359
0 64 0.149635
0 65 0.122200
0 66 0.295918
0 67 0.125000
0 68 0.112840
0 69 0.085627
0 70 0.151724
0 71 0.093248
0 72 0.067797
0 73 0.117166
0 74 0.064039
0 75 0.088136
0 76 0.075980
0 77 0.105960
0 78 0.536842
0 79 0.107692
0 80 0.036036
0 81 0.049080
0 82 0.515625
0 83 0.111111
0 84 0.193050
0 85 0.262295
0 86 0.097087
0 87 0.034853
0 88 0.083969
0 89 0.231959
0 90 0.085714
0 91 0.513514
0 92 0.317829
0 93 0.113314
0 94 0.130990
0 95 0.303922
0 96 0.090909
0 97 0.060000
0 98 0.158784
0 99 0.015842
1 2 0.991150
1 3 0.138462
1 4 0.419214
1 5 0.676259
1 6 0.677725
1 7 0.182266
1 8 0.024096
1 9 0.509524
1 10 0.515873
1 11 0.470779
1 12 0.456376
1 13 0.536424
1 14 0.860465
1 15 0.416370
1 16 0.307971
1 17 0.100000
1 18 0.992647
1 19 0.194357
1 20 0.283105
1 21 0.080275
1 22 0.245902
1 23 0.113744
1 24 0.437107
1 25 0.691358
1 26 0.148789
1 27 0.977273
1 28 0.285068
1 29 0.212121
1 30 0.181070
1 31 0.469388
1 32 0.974359
1 33 0.358974
1 34 0.076923
1 35 0.057034
1 36 0.284900
1 37 0.018657
1 38 0.212435
1 39 0.266187
1 40 0.515528
1 41 0.083832
1 42 0.048611
1 43 0.151394
1 44 0.188285
1 45 0.096234
1 46 0.022613
1 47 0.216049
1 48 0.975610
1 49 0.158273
1 50 0.179487
1 51 0.632911
1 52 0.126154
1 53 0.038627
1 54 0.358621
1 55 0.132231
1 56 0.271084
1 57 0.074380
1 58 0.137427
1 59 0.124224
1 60 0.275676
1 61 0.127424
1 62 0.760000
1 63 0.154088
1 64 0.189815
1 65 0.389610
1 66 0.098305
1 67 0.201389
1 68 0.197279
1 69 0.227642
1 70 0.611111
1 71 0.122363
1 72 0.101266
1 73 0.500000
1 74 0.047273
1 75 0.200000
1 76 0.168478
1 77 0.067227
1 78 0.142061
1 79 0.064220
1 80 0.131148
1 81 0.050314
1 82 0.106109
1 83 0.072243
1 84 0.163399
1 85 0.275862
1 86 0.064516
1 87 0.382353
1 88 0.282051
1 89 0.118734
1 90 0.339623
1 91 0.142322
1 92 0.161417
1 93 0.115274
1 94 0.341667
1 95 0.079692
1 96 0.362832
1 97 0.292683
1 98 0.180077
1 99 0.047619
2 3 0.199115
2 4 0.732824
2 5 0.994709
2 6 0.794444
2 7 0.249158
2 8 0.035242
2 9 0.668750
2 10 0.984848
2 11 0.491525
2 12 0.601770
2 13 0.543624
2 14 0.649123
2 15 0.692308
2 16 0.397196
2 17 0.102564
2 18 0.602679
2 19 0.292453
2 20 0.410596
2 21 0.107362
2 22 0.277778
2 23 0.222222
2 24 0.441270
2 25 0.982456
2 26 0.228723
2 27 0.328244
2 28 0.300000
2 29 0.294737
2 30 0.208531
2 31 0.305648
2 32 0.441860
2 33 0.296296
2 34 0.128834
2 35 0.098039
2 36 0.327869
2 37 0.031447
2 38 0.241176
2 39 0.973684
2 40 0.436842
2 41 0.068966
2 42 0.049296
2 43 0.273381
2 44 0.312500
2 45 0.181102
2 46 0.031359
2 47 0.131579
2 48 0.261438
2 49 0.189655
2 50 0.212121
2 51 0.442478
2 52 0.179825
2 53 0.063830
2 54 0.253659
2 55 0.941176
2 56 0.576923
2 57 0.104247
2 58 0.185039
2 59 0.163934
2 60 0.193182
2 61 0.183267
2 62 0.251656
2 63 0.187023
2 64 0.199029
2 65 0.225564
2 66 0.158470
2 67 0.591837
2 68 0.214815
2 69 0.243478
2 70 0.302752
2 71 0.161111
2 72 0.124031
2 73 0.251462
2 74 0.074286
2 75 0.285714
2 76 0.153465
2 77 0.125000
2 78 0.206478
2 79 0.094170
2 80 0.069264
2 81 0.051613
2 82 0.165000
2 83 0.121795
2 84 0.182482
2 85 0.761905
2 86 0.095694
2 87 0.089655
2 88 0.162562
2 89 0.165441
2 90 0.191489
2 91 0.230303
2 92 0.235632
2 93 0.142349
2 94 0.264516
2 95 0.111913
2 96 0.183036
2 97 0.144578
2 98 0.185771
2 99 0.029304
3 4 0.989691
3 5 0.696296
3 6 0.733333
3 7 0.649123
3 8 0.205128
3 9 0.326220
3 10 0.238095
3 11 0.307203
3 12 0.338308
3 13 0.225627
3 14 0.272059
3 15 0.759740
3 16 0.674603
3 17 0.061269
3 18 0.300668
3 19 0.298077
3 20 0.469697
3 21 0.234899
3 22 0.130435
3 23 0.201681
3 24 0.468013
3 25 0.228571
3 26 0.184549
3 27 0.133540
3 28 0.156716
3 29 0.400000
3 30 0.114883
3 31 0.176923
3 32 0.123377
3 33 0.137255
3 34 0.120690
3 35 0.092593
3 36 0.228833
3 37 0.028249
3 38 0.113260
3 39 0.193717
3 40 0.287197
3 41 0.033175
3 42 0.019774
3 43 0.292308
3 44 0.188285
3 45 0.151316
3 46 0.044335
3 47 0.072165
3 48 0.110803
3 49 0.258824
3 50 0.083832
3 51 0.147929
3 52 0.155303
3 53 0.036437
3 54 0.154762
3 55 0.069869
3 56 0.184426
3 57 0.540000
3 58 0.151125
3 59 0.120846
3 60 0.104082
3 61 0.489362
3 62 0.102703
3 63 0.126615
3 64 0.174468
3 65 0.126850
3 66 0.226562
3 67 0.123932
3 68 0.127753
3 69 0.085106
3 70 0.159420
3 71 0.088146
3 72 0.077670
3 73 0.125364
3 74 0.056522
3 75 0.087248
3 76 0.075061
3 77 0.095238
3 78 0.366906
3 79 0.091304
3 80 0.037915
3 81 0.056738
3 82 0.336735
3 83 0.096939
3 84 0.233645
3 85 0.259459
3 86 0.083682
3 87 0.036313
3 88 0.090164
3 89 0.190678
3 90 0.087167
3 91 0.603175
3 92 0.445652
3 93 0.104712
3 94 0.144366
3 95 0.210884
3 96 0.094470
3 97 0.061381
3 98 0.185039
3 99 0.016260
4 5 0.862385
4 6 0.993056
4 7 0.400000
4 8 0.076190
4 9 0.428000
4 10 0.357143
4 11 0.367089
4 12 0.561983
4 13 0.301115
4 14 0.402174
4 15 0.951220
4 16 0.714286
4 17 0.074074
4 18 0.383523
4 19 0.333333
4 20 0.805195
4 21 0.160550
4 22 0.206897
4 23 0.960000
4 24 0.505455
4 25 0.373333
4 26 0.225131
4 27 0.186957
4 28 0.197492
4 29 0.371681
4 30 0.143791
4 31 0.216981
4 32 0.179245
4 33 0.177778
4 34 0.155556
4 35 0.125000
4 36 0.265957
4 37 0.037037
4 38 0.147482
4 39 0.389474
4 40 0.378995
4 41 0.042553
4 42 0.026515
4 43 0.469136
4 44 0.252809
4 45 0.242105
4 46 0.040359
4 47 0.089974
4 48 0.149813
4 49 0.282051
4 50 0.113821
4 51 0.205761
4 52 0.177489
4 53 0.049451
4 54 0.200772
4 55 0.118519
4 56 0.281250
4 57 0.200000
4 58 0.171533
4 59 0.141343
4 60 0.129442
4 61 0.317241
4 62 0.138686
4 63 0.149847
4 64 0.221622
4 65 0.157895
4 66 0.256637
4 67 0.201389
4 68 0.192053
4 69 0.117647
4 70 0.204969
4 71 0.112403
4 72 0.122137
4 73 0.168627
4 74 0.071038
4 75 0.125000
4 76 0.095679
4 77 0.145455
4 78 0.310976
4 79 0.101942
4 80 0.048338
4 81 0.060606
4 82 0.308411
4 83 0.127517
4 84 0.242718
4 85 0.489796
4 86 0.097561
4 87 0.049430
4 88 0.117438
4 89 0.193133
4 90 0.113565
4 91 0.974359
4 92 0.630769
4 93 0.120846
4 94 0.200980
4 95 0.165775
4 96 0.120588
4 97 0.081356
4 98 0.214612
4 99 0.020202
5 6 0.418129
5 7 0.280303
5 8 0.032922
5 9 0.990741
5 10 0.424837
5 11 0.656109
5 12 0.236934
5 13 0.440217
5 14 0.245033
5 15 0.991525
5 16 0.252226
5 17 0.129630
5 18 0.409091
5 19 0.712644
5 20 0.216028
5 21 0.127737
5 22 0.103093
5 23 0.120000
5 24 0.288981
5 25 0.228571
5 26 0.977273
5 27 0.138264
5 28 0.346154
5 29 0.502994
5 30 0.305556
5 31 0.218009
5 32 0.157676
5 33 0.235294
5 34 0.216495
5 35 0.137615
5 36 0.595238
5 37 0.053191
5 38 0.264516
5 39 0.187817
5 40 0.220745
5 41 0.056452
5 42 0.037838
5 43 0.263889
5 44 0.978261
5 45 0.184000
5 46 0.051724
5 47 0.089974
5 48 0.126984
5 49 0.118280
5 50 0.178344
5 51 0.222222
5 52 0.773585
5 53 0.187500
5 54 0.132316
5 55 0.092486
5 56 0.391304
5 57 0.100372
5 58 0.712121
5 59 0.615385
5 60 0.147399
5 61 0.206278
5 62 0.129252
5 63 0.411765
5 64 0.108753
5 65 0.145278
5 66 0.197279
5 67 0.204225
5 68 0.092063
5 69 0.154696
5 70 0.171875
5 71 0.329545
5 72 0.052805
5 73 0.121469
5 74 0.317073
5 75 0.166667
5 76 0.139013
5 77 0.146789
5 78 0.280220
5 79 0.272727
5 80 0.040100
5 81 0.033898
5 82 0.183333
5 83 0.253333
5 84 0.118765
5 85 0.331034
5 86 0.370370
5 87 0.042904
5 88 0.085271
5 89 0.346154
5 90 0.120805
5 91 0.171946
5 92 0.144876
5 93 0.350877
5 94 0.119883
5 95 0.148325
5 96 0.109626
5 97 0.083333
5 98 0.111905
5 99 0.020101
6 7 0.241042
6 8 0.035556
6 9 0.316568
6 10 0.264228
6 11 0.305907
6 12 0.985507
6 13 0.251553
6 14 0.578125
6 15 0.441509
6 16 0.988372
6 17 0.062084
6 18 0.391304
6 19 0.189602
6 20 0.885714
6 21 0.102339
6 22 0.333333
6 23 0.157895
6 24 0.992857
6 25 0.380952
6 26 0.132716
6 27 0.233696
6 28 0.162371
6 29 0.227642
6 30 0.112532
6 31 0.235897
6 32 0.174312
6 33 0.159544
6 34 0.076923
6 35 0.058140
6 36 0.207900
6 37 0.018315
6 38 0.117479
6 39 0.241830
6 40 0.821782
6 41 0.038462
6 42 0.022222
6 43 0.171171
6 44 0.151515
6 45 0.100000
6 46 0.024590
6 47 0.097493
6 48 0.171674
6 49 0.637681
6 50 0.090323
6 51 0.187970
6 52 0.112329
6 53 0.030201
6 54 0.339869
6 55 0.082051
6 56 0.180000
6 57 0.110204
6 58 0.116337
6 59 0.098765
6 60 0.129114
6 61 0.166667
6 62 0.146718
6 63 0.112644
6 64 0.976190
6 65 0.182927
6 66 0.112840
6 67 0.130045
6 68 0.446154
6 69 0.097561
6 70 0.252874
6 71 0.081461
6 72 0.285714
6 73 0.234973
6 74 0.041401
6 75 0.096654
6 76 0.083558
6 77 0.065844
6 78 0.167213
6 79 0.060870
6 80 0.060606
6 81 0.121212
6 82 0.132530
6 83 0.067376
6 84 0.510204
6 85 0.241206
6 86 0.058824
6 87 0.054852
6 88 0.169231
6 89 0.119363
6 90 0.113924
6 91 0.220930
6 92 0.390476
6 93 0.089087
6 94 0.362832
6 95 0.095385
6 96 0.138514
6 97 0.082192
6 98 0.594937
6 99 0.022039
7 8 0.095238
7 9 0.304843
7 10 0.200000
7 11 0.300207
7 12 0.224422
7 13 0.201493
7 14 0.201087
7 15 0.750000
7 16 0.355649
7 17 0.058947
7 18 0.261122
7 19 0.344444
7 20 0.257261
7 21 0.972222
7 22 0.091185
7 23 0.121212
7 24 0.339853
7 25 0.169184
7 26 0.194570
7 27 0.104116
7 28 0.146512
7 29 0.617647
7 30 0.110000
7 31 0.154104
7 32 0.099476
7 33 0.122538
7 34 0.119318
7 35 0.086705
7 36 0.234742
7 37 0.027473
7 38 0.104326
7 39 0.138060
7 40 0.209068
7 41 0.029787
7 42 0.017544
7 43 0.233129
7 44 0.180000
7 45 0.125683
7 46 0.070866
7 47 0.062278
7 48 0.089686
7 49 0.155477
7 50 0.074866
7 51 0.124688
7 52 0.173729
7 53 0.034615
7 54 0.117914
7 55 0.054422
7 56 0.157895
7 57 0.409091
7 58 0.167260
7 59 0.127796
7 60 0.092391
7 61 0.978723
7 62 0.085011
7 63 0.129288
7 64 0.118156
7 65 0.107335
7 66 0.224806
7 67 0.101045
7 68 0.087349
7 69 0.073684
7 70 0.130693
7 71 0.084795
7 72 0.051447
7 73 0.097727
7 74 0.057778
7 75 0.074928
7 76 0.068132
7 77 0.082902
7 78 0.614458
7 79 0.106061
7 80 0.031068
7 81 0.040609
7 82 0.326733
7 83 0.095000
7 84 0.153374
7 85 0.199170
7 86 0.092593
7 87 0.029545
7 88 0.070815
7 89 0.255682
7 90 0.074844
7 91 0.258503
7 92 0.201970
7 93 0.110497
7 94 0.105943
7 95 0.484375
7 96 0.078998
7 97 0.052061
7 98 0.128065
7 99 0.014060
8 9 0.344051
8 10 0.244361
8 11 0.320796
8 12 0.307692
8 13 0.232092
8 14 0.256944
8 15 0.928571
8 16 0.524691
8 17 0.063781
8 18 0.300000
8 19 0.354286
8 20 0.392405
8 21 0.294118
8 22 0.120968
8 23 0.196721
8 24 0.417417
8 25 0.220472
8 26 0.210784
8 27 0.128743
8 28 0.162371
8 29 0.491228
8 30 0.120548
8 31 0.174905
8 32 0.122186
8 33 0.139651
8 34 0.142857
8 35 0.109489
8 36 0.243309
8 37 0.033113
8 38 0.117816
