100 4950
0 1 0.991228
0 2 0.992806
0 3 0.986842
0 4 0.600000
0 5 0.700495
0 6 0.578947
0 7 0.119718
0 8 0.202532
0 9 0.733696
0 10 0.596639
0 11 0.456140
0 12 0.275510
0 13 0.284519
0 14 0.271341
0 15 0.154589
0 16 0.441176
0 17 0.044335
0 18 0.346369
0 19 0.288889
0 20 0.300752
0 21 0.379939
0 22 0.921569
0 23 0.096296
0 24 0.128415
0 25 0.103245
0 26 0.037175
0 27 0.268421
0 28 0.445255
0 29 0.320988
0 30 0.317241
0 31 0.192053
0 32 0.884058
0 33 0.231429
0 34 0.089474
0 35 0.619718
0 36 0.263158
0 37 0.219101
0 38 0.076336
0 39 0.046632
0 40 0.600000
0 41 0.500000
0 42 0.036630
0 43 0.174157
0 44 0.172840
0 45 0.175299
0 46 0.191176
0 47 0.043478
0 48 0.182741
0 49 0.972973
0 50 0.063776
0 51 0.316602
0 52 0.251185
0 53 0.284946
0 54 0.100000
0 55 0.048193
0 56 0.095522
0 57 0.130699
0 58 0.135514
0 59 0.184564
0 60 0.141667
0 61 0.080925
0 62 0.516854
0 63 0.221014
0 64 0.016667
0 65 0.390476
0 66 0.163793
0 67 0.022663
0 68 0.038235
0 69 0.116337
0 70 0.096875
0 71 0.051282
0 72 0.428571
0 73 0.148551
0 74 0.167235
0 75 0.133333
0 76 0.087613
0 77 0.238806
0 78 0.210983
0 79 0.127273
0 80 0.183673
0 81 0.075988
0 82 0.111801
0 83 0.022222
0 84 0.200820
0 85 0.112540
0 86 0.086420
0 87 0.049563
0 88 0.055385
0 89 0.296774
0 90 0.096330
0 91 0.102679
0 92 0.226337
0 93 0.657895
0 94 0.037234
0 95 0.065089
0 96 0.097744
0 97 0.346667
0 98 0.044843
0 99 0.047138
1 2 0.644860
1 3 0.510204
1 4 0.447581
1 5 0.738903
1 6 0.993548
1 7 0.075893
1 8 0.387097
1 9 0.465517
1 10 0.568000
1 11 0.394937
1 12 0.154286
1 13 0.482270
1 14 0.388646
1 15 0.285714
1 16 0.552147
1 17 0.057325
1 18 0.504065
1 19 0.237443
1 20 0.186047
1 21 0.449640
1 22 0.437209
1 23 0.165605
1 24 0.138643
1 25 0.109718
1 26 0.064516
1 27 0.662338
1 28 0.717647
1 29 0.242991
1 30 0.186992
1 31 0.152632
1 32 0.931298
1 33 0.213158
1 34 0.065637
1 35 0.245810
1 36 0.210084
1 37 0.159184
1 38 0.045872
1 39 0.049451
1 40 0.297170
1 41 0.393258
1 42 0.062112
1 43 0.333333
1 44 0.141414
1 45 0.140127
1 46 0.220963
1 47 0.072727
1 48 0.202247
1 49 0.262774
1 50 0.075301
1 51 0.316602
1 52 0.173203
1 53 0.266332
1 54 0.119497
1 55 0.088889
1 56 0.116788
1 57 0.179167
1 58 0.101045
1 59 0.169231
1 60 0.182796
1 61 0.073684
1 62 0.255556
1 63 0.287736
1 64 0.012579
1 65 0.976190
1 66 0.082609
1 67 0.033195
1 68 0.053942
1 69 0.141141
1 70 0.130252
1 71 0.051471
1 72 0.750000
1 73 0.112948
1 74 0.181481
1 75 0.220339
1 76 0.070905
1 77 0.130081
1 78 0.311966
1 79 0.106383
1 80 0.187500
1 81 0.087108
1 82 0.069231
1 83 0.032258
1 84 0.360294
1 85 0.175000
1 86 0.077994
1 87 0.068548
1 88 0.047745
1 89 0.172285
1 90 0.200000
1 91 0.073248
1 92 0.198556
1 93 0.381679
1 94 0.028226
1 95 0.040892
1 96 0.105263
1 97 0.962963
1 98 0.033670
1 99 0.037534
2 3 0.365854
2 4 0.370000
2 5 0.522140
2 6 0.425414
2 7 0.944444
2 8 0.149533
2 9 0.574468
2 10 0.276265
2 11 0.346667
2 12 0.123853
2 13 0.192090
2 14 0.201357
2 15 0.098765
2 16 0.263930
2 17 0.026549
2 18 0.293839
2 19 0.235294
2 20 0.167364
2 21 0.268240
2 22 0.648276
2 23 0.072829
2 24 0.093069
2 25 0.073529
2 26 0.028409
2 27 0.188889
2 28 0.227612
2 29 0.232143
2 30 0.211009
2 31 0.149871
2 32 0.991870
2 33 0.171247
2 34 0.056856
2 35 0.273292
2 36 0.107296
2 37 0.975000
2 38 0.042918
2 39 0.034351
2 40 0.759036
2 41 0.169082
2 42 0.027322
2 43 0.103679
2 44 0.063927
2 45 0.123249
2 46 0.143382
2 47 0.032172
2 48 0.107463
2 49 0.352941
2 50 0.047438
2 51 0.207595
2 52 0.187943
2 53 0.164596
2 54 0.057927
2 55 0.036474
2 56 0.068085
2 57 0.095344
2 58 0.092063
2 59 0.129412
2 60 0.104723
2 61 0.045455
2 62 0.851852
2 63 0.149144
