100 825
0 5 13
0 7 36
0 40 17
0 49 55
0 75 20
0 82 243
0 84 64
1 2 63
1 11 47
1 13 63
1 14 179
1 25 88
1 26 112
1 29 102
1 32 92
1 35 55
1 44 96
1 45 183
1 50 99
1 51 95
1 55 48
1 58 142
1 61 135
1 74 79
1 76 22
1 90 112
1 94 172
1 96 91
1 99 60
2 6 179
2 11 30
2 12 73
2 13 126
2 25 31
2 32 35
2 35 41
2 43 81
2 44 128
2 50 54
2 51 41
2 55 95
2 61 138
2 66 132
2 71 93
2 76 77
2 90 140
2 99 74
3 8 78
3 12 57
3 15 90
3 16 161
3 19 102
3 21 189
3 22 171
3 27 164
3 32 92
3 38 82
3 41 171
3 42 111
3 43 70
3 52 59
3 58 84
3 60 23
3 66 153
3 67 73
3 71 80
3 72 81
3 73 120
3 87 15
3 92 93
3 95 28
4 18 60
4 29 63
4 33 104
4 39 25
4 46 134
4 55 106
4 62 87
4 64 39
4 74 95
4 79 100
4 82 126
4 93 60
4 94 128
4 97 119
4 99 125
5 7 35
5 40 14
5 44 97
5 47 73
5 49 62
5 68 87
5 69 104
5 75 18
5 78 72
5 84 52
5 90 84
6 14 24
6 16 147
6 17 140
6 27 166
6 32 204
6 35 148
6 45 16
6 46 46
6 56 118
6 57 115
6 62 90
6 66 103
6 70 97
6 85 203
6 93 139
6 94 47
6 99 136
7 40 49
7 47 40
7 49 36
7 69 78
7 75 52
7 80 90
7 84 54
7 90 107
8 15 21
8 19 113
8 24 35
8 38 73
8 42 36
8 43 145
8 52 117
8 53 112
8 58 134
8 59 69
8 60 101
8 67 11
8 71 151
8 72 118
8 73 85
8 83 86
8 87 72
8 92 16
8 95 97
8 98 39
9 15 98
9 24 77
9 30 81
9 36 8
9 37 21
9 42 76
9 53 90
9 54 33
9 58 233
9 59 80
9 73 138
9 83 114
9 89 80
9 92 93
9 98 76
10 16 49
10 21 32
10 23 83
10 27 29
10 30 206
10 31 49
10 34 18
10 38 127
10 41 78
10 43 146
10 48 55
10 67 205
10 71 130
10 89 193
10 91 48
11 13 110
11 14 142
11 25 42
11 32 66
11 35 13
11 39 141
11 43 102
11 44 133
11 50 83
11 51 71
11 55 67
11 71 110
11 74 114
11 76 67
11 84 205
11 90 147
11 94 147
11 99 43
12 16 139
12 24 166
12 25 62
12 27 150
12 32 50
12 35 104
12 38 121
12 43 23
12 50 63
12 51 50
12 52 66
12 58 89
12 60 34
12 66 111
12 67 130
12 71 40
12 87 67
12 89 211
12 95 49
13 26 59
13 29 79
13 33 78
13 44 90
13 55 69
13 58 187
13 61 148
13 65 81
13 74 47
13 76 52
13 78 94
13 82 128
13 86 75
13 90 106
13 96 28
13 99 106
14 16 130
14 25 131
14 35 129
14 43 154
14 45 8
14 46 62
14 48 126
14 56 122
14 57 129
14 62 90
14 66 81
14 70 86
14 71 144
14 94 56
14 99 121
15 21 193
15 24 20
15 30 100
15 38 63
15 41 150
15 42 21
15 59 77
15 60 112
15 67 32
15 71 157
15 87 87
15 89 79
15 92 12
15 95 113
15 98 43
16 17 85
16 21 82
16 25 150
16 27 20
16 30 239
16 31 29
16 34 53
16 38 142
16 41 122
16 43 116
16 45 136
16 48 25
16 60 148
16 66 61
16 67 210
16 70 58
16 71 99
16 91 55
17 23 70
17 28 47
17 31 58
17 45 139
17 48 60
17 56 48
17 57 99
17 66 117
17 70 58
17 85 69
17 91 52
18 29 109
18 33 125
18 39 84
18 62 141
18 64 25
18 79 73
18 82 120
18 93 85
18 97 66
19 20 57
19 22 75
19 50 106
19 52 68
19 53 137
19 58 57
19 59 118
19 61 112
19 63 77
19 67 102
19 68 133
19 72 38
19 73 63
19 77 104
19 81 86
19 83 92
19 87 87
19 88 38
19 92 127
19 95 87
20 22 20
20 52 125
20 53 120
20 58 111
20 59 120
20 61 132
20 63 29
20 67 135
20 68 126
20 69 131
20 72 93
20 73 64
20 77 62
20 81 44
20 83 85
20 87 140
20 88 83
21 23 78
21 24 204
21 27 61
21 28 68
21 30 192
21 34 35
21 36 256
21 38 132
21 41 57
21 67 212
21 71 157
21 85 135
21 89 182
21 91 64
22 53 111
22 54 170
22 58 131
22 59 117
22 63 15
22 72 113
22 73 67
22 77 64
22 80 199
22 81 49
22 83 82
22 88 103
22 98 141
23 28 45
23 34 65
23 41 132
23 56 113
23 85 58
23 91 52
24 30 87
24 36 80
24 37 65
24 38 78
24 41 157
