100 733
0 6 231
0 23 115
0 27 97
0 32 273
0 68 211
0 79 128
0 88 92
0 95 104
0 99 102
1 7 44
1 15 62
1 22 98
1 25 79
1 35 116
1 38 91
1 48 79
1 52 42
1 54 84
1 55 22
1 56 99
1 57 102
1 63 88
1 65 156
1 69 62
1 71 108
1 77 51
1 78 113
1 91 69
1 94 85
2 17 41
2 21 51
2 23 60
2 30 27
2 37 97
2 39 34
2 58 98
2 72 77
2 73 36
2 81 13
2 89 75
2 95 57
2 99 140
3 4 118
3 9 63
3 18 131
3 49 138
3 66 117
3 85 79
3 87 85
3 90 105
4 8 78
4 24 25
4 58 142
4 66 32
4 89 112
4 90 20
4 92 91
5 15 132
5 18 53
5 33 19
5 40 17
5 48 83
5 49 46
5 53 68
5 55 137
5 57 99
5 76 66
5 78 181
5 82 70
5 85 88
6 29 121
6 32 42
6 51 137
6 64 125
6 68 45
6 75 129
6 79 175
6 88 139
6 93 111
6 96 79
7 15 97
7 16 102
7 48 72
7 52 64
7 55 38
7 56 68
7 69 83
7 71 142
7 76 90
7 77 8
7 78 69
7 91 29
7 94 89
8 15 117
8 22 95
8 24 103
8 47 108
8 53 57
8 57 77
8 58 95
8 66 48
8 67 91
8 72 103
8 80 98
8 82 57
8 85 96
8 87 79
8 89 104
8 90 96
8 92 148
9 24 63
9 66 76
9 85 96
9 90 45
10 20 97
10 22 106
10 25 85
10 31 7
10 34 61
10 35 73
10 38 31
10 46 82
10 47 95
10 50 97
10 54 54
10 55 128
10 60 72
10 62 73
10 63 22
10 67 107
10 69 90
10 70 78
10 71 47
10 74 245
10 84 98
10 93 161
10 94 121
10 98 82
11 14 92
11 17 69
11 20 70
11 21 53
11 23 52
11 27 34
11 34 89
11 42 19
11 50 62
11 62 84
11 73 77
11 79 31
11 88 129
12 24 93
12 37 62
12 39 63
12 58 106
12 66 110
12 72 84
12 89 47
12 90 109
12 92 56
13 19 65
13 36 2
13 43 86
13 44 10
13 46 76
13 51 81
13 59 69
13 60 70
13 64 79
13 70 82
13 83 123
13 84 123
13 86 70
13 98 66
14 17 46
14 20 109
14 21 69
14 25 112
14 31 108
14 34 89
14 42 108
14 47 67
14 50 101
14 54 103
14 58 55
14 62 50
14 72 56
14 73 43
14 80 58
14 81 68
14 89 87
15 22 39
15 25 32
15 31 111
15 47 76
15 48 78
15 52 98
15 53 113
15 54 58
15 55 59
15 57 45
15 63 90
15 67 48
15 69 113
15 82 96
15 91 110
16 26 87
16 40 201
16 41 72
16 48 145
16 49 239
16 56 71
16 61 73
16 65 99
16 74 86
16 76 144
16 77 95
16 78 33
16 91 89
17 21 26
17 23 43
17 27 78
17 30 48
17 34 111
17 42 89
17 47 112
17 50 107
17 58 91
17 62 80
17 73 7
17 80 100
17 81 43
17 95 72
18 33 47
18 40 48
18 49 8
18 53 94
18 85 73
19 29 116
19 32 177
19 36 67
19 43 134
19 44 65
19 59 96
19 64 69
19 83 162
19 86 122
19 93 123
19 96 117
20 28 25
20 31 92
20 34 38
20 42 62
20 46 76
20 50 9
20 60 103
20 62 67
20 75 62
20 79 66
20 84 27
20 86 78
20 88 163
21 23 17
21 27 53
21 30 43
21 42 72
21 50 104
21 62 92
21 73 33
21 95 56
22 25 25
22 31 105
22 47 39
22 48 112
22 53 111
22 54 52
22 55 98
22 57 50
22 58 71
22 63 92
22 66 142
22 67 9
22 72 97
22 80 54
22 82 96
23 27 41
23 30 43
23 42 69
23 62 106
23 73 49
23 79 78
23 95 47
23 99 137
24 37 139
24 66 58
24 90 20
24 92 73
25 31 85
25 34 125
25 47 48
25 48 110
25 52 103
25 54 31
25 55 83
25 57 64
25 58 88
25 62 106
25 63 69
25 67 31
25 69 114
25 71 117
25 80 68
25 82 114
26 41 30
26 45 43
26 61 17
26 65 37
26 74 7
26 97 59
27 42 41
27 50 95
27 79 44
27 88 110
27 95 77
27 99 150
28 29 69
28 31 100
28 34 55
28 38 125
28 42 79
28 46 60
28 50 34
28 51 65
28 54 149
28 60 91
28 62 90
28 75 39
28 79 80
28 84 6
28 86 57
28 88 165
28 93 72
29 32 141
29 44 83
29 46 74
29 51 16
29 64 54
29 68 81
29 75 39
29 84 70
29 86 56
29 93 11
29 96 106
29 98 119
30 37 106
30 73 48
30 81 40
30 95 30
30 99 119
31 34 55
31 35 79
31 38 38
31 46 82
31 50 92
31 54 54
31 60 75
31 62 66
31 63 27
31 67 105
31 70 84
31 71 53
31 73 146
31 80 110
31 84 94
31 98 87
32 44 197
32 50 225
32 51 155
32 64 127
32 68 80
32 75 158
32 88 181
32 93 132
32 96 60
33 40 33
33 48 97
33 49 42
33 53 54
33 55 148
