100 737
0 23 86
0 36 82
0 40 94
0 44 81
0 56 113
0 68 26
0 77 69
0 83 78
0 86 39
0 89 76
0 96 146
1 2 118
1 6 79
1 9 62
1 30 58
1 32 122
1 35 78
1 37 54
1 55 42
1 66 10
1 73 56
1 75 43
1 81 23
1 94 52
2 5 323
2 6 128
2 11 278
2 13 28
2 32 4
2 35 84
2 37 166
2 58 262
2 63 37
2 66 127
2 73 68
2 75 157
2 79 33
2 81 127
2 94 139
3 15 54
3 17 68
3 25 70
3 27 115
3 28 72
3 39 74
3 49 117
3 50 116
3 51 102
3 57 53
3 62 44
3 71 93
3 74 134
3 84 77
3 87 13
3 90 94
4 15 14
4 17 23
4 28 98
4 54 62
4 57 44
4 62 29
4 69 65
4 85 62
4 90 55
4 97 26
5 10 73
5 13 350
5 21 109
5 32 327
5 34 161
5 41 96
5 42 141
5 43 61
5 58 61
5 64 44
5 67 135
5 80 84
5 88 136
5 92 118
5 94 184
5 95 125
6 8 93
6 9 82
6 26 42
6 30 57
6 35 44
6 47 73
6 59 20
6 63 91
6 66 75
6 73 68
6 77 83
6 81 60
6 91 112
6 93 55
7 12 128
7 14 5
7 19 50
7 21 147
7 25 143
7 29 97
7 31 82
7 46 118
7 49 118
7 52 141
7 53 58
7 67 88
7 76 27
7 80 92
7 88 75
7 95 113
7 98 110
7 99 107
8 9 44
8 11 96
8 22 60
8 30 49
8 34 76
8 44 88
8 45 8
8 46 61
8 52 91
8 59 99
8 66 94
8 72 68
8 77 96
8 78 51
8 81 85
8 91 53
9 22 47
9 30 25
9 34 52
9 37 63
9 38 56
9 45 49
9 46 89
9 55 39
9 59 96
9 66 52
9 72 28
9 75 57
9 77 121
9 78 71
9 81 47
10 19 86
10 21 134
10 34 95
10 37 119
10 38 91
10 41 35
10 43 28
10 46 138
10 53 74
10 58 53
10 64 40
10 67 63
10 80 38
10 92 64
10 95 129
11 23 107
11 33 66
11 44 35
11 45 93
11 46 102
11 48 65
11 50 82
11 52 60
11 56 87
11 65 70
11 68 80
11 71 104
11 77 85
11 83 77
11 86 124
11 91 44
11 98 96
12 16 85
12 21 161
12 24 80
12 29 52
12 31 73
12 42 135
12 51 139
12 76 132
12 88 113
12 95 129
12 99 110
13 26 149
13 32 24
13 35 106
13 40 205
13 47 133
13 58 289
13 63 61
13 73 96
13 79 38
13 94 167
14 19 46
14 21 146
14 29 101
14 31 87
14 33 136
14 41 82
14 42 146
14 46 115
14 53 53
14 67 83
14 76 30
14 78 122
14 88 75
14 95 113
14 98 110
15 17 35
15 18 105
15 28 100
15 50 120
15 57 30
15 62 15
15 84 116
15 85 52
15 87 58
15 90 68
15 97 39
16 24 34
16 28 148
16 29 76
16 31 89
16 49 87
16 51 73
16 99 88
17 28 83
17 39 134
17 54 42
17 62 47
17 69 71
17 90 33
17 97 32
18 20 214
18 23 85
18 27 22
18 56 58
18 60 89
18 65 69
18 69 119
18 70 132
18 74 15
18 82 16
18 85 54
18 96 159
19 22 98
19 33 124
19 41 54
19 43 89
19 46 82
19 52 125
19 53 12
19 67 38
19 76 64
19 78 84
19 80 68
19 88 100
19 95 132
19 98 104
20 23 193
20 27 234
20 56 225
20 60 153
20 61 183
20 69 255
20 70 85
20 89 212
20 96 89
21 41 124
21 42 33
21 43 106
21 53 151
21 64 137
21 80 106
21 88 73
21 95 37
22 30 72
22 34 20
22 37 66
22 38 20
22 45 58
22 46 65
22 53 95
22 55 57
22 67 67
22 72 38
22 78 44
22 92 67
23 27 103
23 44 110
23 50 109
23 52 159
23 56 44
23 60 134
23 61 127
23 65 74
23 68 81
23 70 109
23 74 79
23 77 135
23 82 86
23 83 30
23 89 135
23 96 111
24 29 50
24 31 57
24 39 83
24 49 55
24 51 59
24 99 54
25 27 156
25 28 109
25 31 105
25 33 126
25 39 40
25 48 126
25 49 55
25 51 70
25 52 136
