100 753
0 1 79
0 8 61
0 22 77
0 32 91
0 34 130
0 49 63
0 93 133
1 8 49
1 22 65
1 32 45
1 34 56
1 36 168
1 49 49
1 60 91
1 93 85
1 95 57
2 13 29
2 21 68
2 29 65
2 41 24
2 48 138
2 57 40
2 73 45
2 89 108
2 91 127
3 16 120
3 28 122
3 39 45
3 40 20
3 42 90
3 50 190
3 54 56
3 55 178
3 59 89
3 60 205
3 61 11
3 65 58
3 66 51
3 67 81
3 68 120
3 69 98
3 85 32
3 96 96
3 97 72
3 99 92
4 5 74
4 6 104
4 9 75
4 13 149
4 19 169
4 21 114
4 26 64
4 29 97
4 38 94
4 48 82
4 56 87
4 79 75
4 81 109
4 84 113
4 88 81
4 94 50
4 98 92
5 6 48
5 13 112
5 17 95
5 21 124
5 23 114
5 26 91
5 29 96
5 48 9
5 63 75
5 73 123
5 75 94
5 79 115
5 84 103
5 88 113
5 89 140
5 91 121
5 94 61
6 7 99
6 13 152
6 17 52
6 18 106
6 23 95
6 26 88
6 28 81
6 38 105
6 48 40
6 63 56
6 75 47
6 84 72
6 89 158
6 94 65
6 97 126
7 11 93
7 14 70
7 16 70
7 17 51
7 18 40
7 28 97
7 39 149
7 45 90
7 54 97
7 59 73
7 63 61
7 70 18
7 75 90
7 97 80
8 22 97
8 32 89
8 34 104
8 36 168
8 49 2
8 60 118
8 95 82
9 15 103
9 19 132
9 23 48
9 26 30
9 38 32
9 46 73
9 48 123
9 56 88
9 78 118
9 79 147
9 81 97
9 84 77
9 90 43
9 94 58
9 98 22
10 15 120
10 20 38
10 23 141
10 27 73
10 28 142
10 34 135
10 36 133
10 37 83
10 39 125
10 53 107
10 55 45
10 60 91
10 62 51
10 67 149
10 69 79
10 71 34
10 84 140
10 93 176
10 95 127
11 14 56
11 16 83
11 18 76
11 35 111
11 45 7
11 64 190
11 70 82
11 76 95
11 89 138
11 91 114
12 15 42
12 24 26
12 30 91
12 44 74
12 46 49
12 51 106
12 72 41
12 77 5
12 78 80
12 86 97
12 92 16
13 18 162
13 21 80
13 29 66
13 35 104
13 41 53
13 57 67
13 63 137
13 73 24
13 79 120
13 89 84
13 91 99
14 16 26
14 18 81
14 35 147
14 40 128
14 45 60
14 54 91
14 59 57
14 64 162
14 68 63
14 70 52
14 76 45
14 91 147
14 97 109
15 20 95
15 23 103
15 24 38
15 27 121
15 28 181
15 37 115
15 38 96
15 46 41
15 51 146
15 53 49
15 55 89
15 56 157
15 62 125
15 71 96
15 72 53
15 77 48
15 78 110
15 90 60
15 92 29
15 98 91
16 17 115
16 18 93
16 31 75
16 40 101
16 45 85
16 47 72
16 54 65
16 59 32
16 64 157
16 65 145
16 68 50
16 70 52
16 75 147
16 76 35
16 97 87
17 18 72
17 23 128
17 27 131
17 28 61
17 40 136
17 48 86
17 54 118
17 59 107
17 61 162
17 63 45
17 69 189
17 70 67
17 75 42
17 84 97
17 85 126
17 91 126
17 94 115
17 97 81
18 35 78
18 45 71
18 63 52
18 70 47
18 75 114
18 89 109
18 91 75
19 23 173
19 43 131
19 44 78
19 46 101
19 51 57
19 56 89
19 78 24
19 79 204
19 81 68
19 86 83
19 90 123
19 98 145
20 23 144
20 24 106
20 27 96
20 33 162
20 36 105
20 37 51
20 46 133
20 53 71
20 55 53
20 60 98
20 62 34
20 71 4
20 72 103
20 90 135
20 92 112
21 29 28
21 41 63
21 48 132
21 56 166
21 57 45
21 79 51
21 88 40
22 32 31
22 34 80
22 42 143
22 49 98
22 52 134
22 67 139
22 74 149
22 87 71
22 93 58
23 26 38
23 27 83
23 28 100
23 38 17
23 46 90
23 48 114
23 55 97
23 69 182
23 75 88
23 84 32
23 90 56
23 92 128
23 94 59
23 97 163
23 98 29
24 30 90
24 33 88
24 36 147
24 46 64
24 53 38
24 71 109
24 72 17
24 77 28
24 92 16
25 31 93
25 50 48
25 58 5
25 61 162
25 64 70
25 65 114
25 74 137
25 80 121
25 82 85
25 96 66
25 99 100
26 38 31
26 48 93
26 56 107
26 81 121
26 84 57
26 90 67
26 94 30
26 98 33
27 28 73
27 38 98
27 39 102
27 46 137
27 55 44
27 60 162
27 61 145
27 69 98
27 71 92
27 75 93
27 84 71
27 85 116
27 90 114
27 94 134
27 98 107
28 38 117
28 39 94
28 40 111
28 42 203
28 49 330
28 54 110
28 59 117
28 61 127
28 63 105
28 69 131
28 70 108
28 71 165
28 75 34
28 84 68
28 85 90
28 90 153
28 94 119
28 97 63
29 35 157
29 41 70
29 48 104
29 57 60
29 63 155
29 79 53
29 88 43
29 89 145
29 94 131
30 33 30
30 36 168
30 37 158
30 43 43
30 44 65
30 51 102
