100 700
0 7 35
0 27 57
0 29 104
0 33 82
0 38 92
0 43 56
0 48 103
0 56 32
0 59 36
0 66 45
0 85 34
0 88 124
0 90 23
1 4 123
1 12 98
1 17 92
1 32 101
1 34 150
1 55 117
1 58 110
1 63 152
1 64 131
1 67 138
1 74 89
1 78 40
1 83 146
1 93 103
1 99 102
2 4 116
2 10 100
2 24 27
2 29 125
2 33 120
2 35 108
2 48 133
2 53 63
2 63 129
2 64 21
2 67 36
2 74 53
2 79 64
2 85 123
2 90 142
2 99 95
3 15 49
3 20 149
3 25 68
3 31 68
3 34 44
3 40 70
3 49 117
3 51 92
3 58 67
3 73 101
3 78 170
3 83 32
3 84 40
3 93 50
3 98 76
4 17 197
4 32 176
4 35 55
4 53 110
4 63 29
4 64 94
4 74 97
4 78 120
4 99 166
5 14 72
5 18 31
5 21 72
5 26 49
5 30 56
5 42 81
5 45 97
5 47 38
5 48 200
5 57 71
5 69 95
5 75 90
5 80 31
5 81 72
5 87 100
5 91 82
5 95 20
6 7 48
6 13 48
6 16 59
6 23 61
6 27 16
6 36 87
6 37 32
6 48 141
6 50 94
6 56 54
6 65 71
6 66 56
6 82 90
6 86 65
6 88 103
6 91 158
7 13 65
7 27 33
7 36 89
7 37 75
7 43 69
7 56 41
7 59 26
7 66 15
7 86 62
7 90 57
8 10 93
8 11 106
8 18 155
8 22 37
8 29 126
8 32 111
8 40 128
8 48 126
8 55 102
8 62 56
8 68 75
8 69 96
8 71 45
8 72 89
8 73 84
8 80 166
8 96 71
8 97 54
9 28 37
9 31 113
9 39 24
9 46 97
9 51 93
9 52 49
9 54 35
9 68 121
9 92 102
9 96 122
9 98 104
10 12 73
10 22 69
10 24 76
10 29 75
10 32 59
10 48 82
10 55 104
10 67 64
10 72 31
10 74 103
10 79 37
10 85 144
10 88 173
10 90 146
10 97 144
10 99 53
11 18 83
11 21 110
11 42 22
11 45 47
11 62 64
11 69 22
11 70 86
11 71 75
11 80 100
11 88 176
11 91 135
11 94 62
11 96 102
11 97 90
12 15 81
12 17 32
12 22 72
12 29 149
12 32 18
12 55 41
12 58 61
12 62 159
12 72 43
12 73 49
12 74 96
12 78 138
12 96 147
12 99 33
13 16 93
13 23 39
13 27 55
13 36 39
13 37 75
13 41 62
13 66 61
13 76 24
13 86 26
14 21 74
14 26 30
14 30 21
14 42 141
14 47 60
14 57 40
14 60 189
14 61 160
14 75 107
14 81 55
14 87 148
14 95 55
15 17 51
15 31 83
15 34 86
15 40 67
15 55 43
15 58 20
15 68 108
15 73 53
15 78 155
15 83 74
15 84 38
15 93 29
15 97 132
15 98 95
16 23 76
16 27 71
16 29 158
16 37 29
16 50 55
16 56 93
16 60 62
16 61 66
16 65 27
16 77 47
16 87 93
16 88 74
16 89 64
16 91 114
17 22 88
17 32 50
17 55 25
17 58 31
17 72 74
17 73 43
17 74 117
17 78 129
17 84 88
17 93 51
17 97 143
17 99 64
18 42 67
18 45 94
18 47 63
18 61 117
18 69 71
18 70 129
18 71 145
18 75 96
18 80 17
18 87 85
18 88 121
18 90 226
18 91 65
18 95 49
19 20 63
19 25 59
19 34 127
19 46 15
19 49 33
19 51 43
19 52 89
19 54 103
19 98 62
20 25 80
20 34 144
20 46 78
20 49 35
20 51 105
20 52 127
20 54 145
20 83 147
21 30 55
21 42 89
21 45 74
21 47 34
21 70 76
21 81 21
21 92 165
22 29 123
22 32 75
22 40 119
22 48 126
22 55 70
22 62 89
22 68 85
22 71 77
22 72 56
22 73 53
22 84 120
22 96 89
22 97 78
23 27 75
23 36 65
23 37 71
23 41 23
23 50 67
23 65 63
23 76 39
23 82 50
23 86 64
24 29 98
24 33 122
24 38 134
24 48 106
24 64 48
24 67 15
24 74 64
24 79 39
24 85 110
24 90 125
25 31 72
25 34 69
25 40 96
25 46 64
25 49 51
25 51 68
25 83 69
25 98 71
26 30 30
26 47 54
26 57 26
26 75 81
26 81 68
26 87 118
26 95 29
27 36 91
27 37 42
27 48 130
27 56 39
27 59 60
27 65 86
27 66 44
27 86 66
27 88 104
27 90 71
27 91 161
28 31 121
28 39 18
28 40 122
28 52 86
28 54 71
28 62 119
28 68 100
28 70 140
28 71 124
28 92 79
28 94 98
28 96 96
28 97 111
29 33 145
29 38 160
29 48 8
29 56 96
29 67 99
29 72 107
29 79 76
29 85 88
29 87 141
29 88 104
29 90 80
29 99 126
30 47 39
30 57 51
30 81 39
30 95 43
31 34 104
31 39 107
31 40 28
31 46 61
31 49 95
31 51 33
31 55 114
31 68 90
31 83 95
31 84 45
31 96 107
31 98 12
32 55 59
32 58 79
32 67 83
32 72 31
32 73 64
32 74 83
32 78 142
32 79 73
32 99 15
33 35 160
33 38 15
33 43 37
33 53 92
33 59 80
33 63 198
33 64 131
33 85 64
33 90 87
34 40 113
34 49 119
34 78 160
34 83 12
34 84 84
34 93 73
35 38 161
35 53 72
35 63 39
35 64 89
35 78 172
36 38 165
36 41 81
36 43 130
36 66 78
36 76 26
36 86 27
37 48 134
37 56 64
37 61 88
37 65 50
37 77 75
37 82 81
37 88 76
37 89 90
37 90 99
37 91 127
38 43 40
38 48 164
38 53 96
38 59 85
38 63 199
38 64 141
38 85 78
38 90 100
39 40 111
39 46 106
39 51 95
39 52 72
39 54 59
39 68 100
39 92 95
39 94 115
39 96 99
39 97 116
39 98 100
40 51 59
40 52 143
40 55 91
40 58 84
40 68 67
40 71 118
40 73 86
40 84 33
40 92 198
40 96 86
40 97 100
40 98 38
41 50 57
41 65 62
41 76 55
41 82 36
41 89 75
42 45 36
42 47 81
42 62 87
42 69 32
42 70 77
42 71 98
42 80 85
42 81 106
42 88 173
42 91 126
42 94 68
43 48 145
43 53 128
43 59 44
43 66 64
43 79 165
43 85 54
43 86 108
43 90 70
44 48 171
44 57 106
44 60 59
44 61 21
44 75 36
44 77 37
44 80 97
44 87 46
44 88 76
44 89 86
44 91 62
45 47 81
45 62 104
45 69 66
45 70 41
45 80 110
45 81 95
45 92 115
45 94 47
45 96 134
46 49 47
46 51 29
46 54 96
46 94 215
46 98 50
47 57 80
47 80 69
47 81 35
47 95 40
48 56 93
48 61 152
48 67 107
48 72 113
48 79 85
48 85 90
48 87 133
48 88 96
48 90 80
49 51 71
49 52 115
49 83 120
49 98 87
50 60 43
50 65 28
50 77 61
50 82 22
50 89 19
51 52 95
51 54 102
51 68 111
51 83 114
51 84 78
51 96 125
51 97 143
51 98 21
52 54 19
53 63 107
53 64 58
53 85 127
54 92 121
54 94 166
54 96 156
55 58 28
55 68 103
55 72 73
55 73 18
55 83 115
55 84 73
55 93 57
55 96 118
55 97 118
56 59 58
