100 4950
0 1 0.111888
0 2 0.176471
0 3 0.151899
0 4 0.260870
0 5 0.258065
0 6 0.169611
0 7 0.093933
0 8 0.110345
0 9 0.209607
0 10 0.184615
0 11 0.189723
0 12 0.558140
0 13 0.163265
0 14 0.115385
0 15 0.172043
0 16 0.193548
0 17 0.118812
0 18 0.161616
0 19 0.305732
0 20 0.206009
0 21 0.221198
0 22 0.100840
0 23 0.800000
0 24 0.144144
0 25 0.190476
0 26 0.181818
0 27 0.111628
0 28 0.139535
0 29 0.116223
0 30 0.384000
0 31 0.615385
0 32 0.134831
0 33 0.800000
0 34 0.105495
0 35 0.413793
0 36 0.457143
0 37 0.227488
0 38 0.676056
0 39 0.275862
0 40 0.377953
0 41 0.154341
0 42 0.120603
0 43 0.527473
0 44 0.191235
0 45 0.119701
0 46 0.101266
0 47 0.100629
0 48 0.130081
0 49 0.146341
0 50 0.165517
0 51 0.202532
0 52 0.156863
0 53 0.338028
0 54 0.190476
0 55 0.224299
0 56 0.256684
0 57 0.110599
0 58 0.093023
0 59 0.461538
0 60 0.142433
0 61 0.113744
0 62 0.112941
0 63 0.101266
0 64 0.103448
0 65 0.108844
0 66 0.116223
0 67 0.377953
0 68 0.133333
0 69 0.175182
0 70 0.097561
0 71 0.113208
0 72 0.177778
0 73 0.129032
0 74 0.243655
0 75 0.109339
0 76 0.115942
0 77 0.108844
0 78 0.112412
0 79 0.256684
0 80 0.101266
0 81 0.190476
0 82 0.111888
0 83 0.105033
0 84 0.113744
0 85 0.113208
0 86 0.322148
0 87 0.145455
0 88 0.158416
0 89 0.615385
0 90 0.098160
0 91 0.230769
0 92 0.183908
0 93 0.187500
0 94 0.128686
0 95 0.320000
0 96 0.505263
0 97 0.227488
0 98 0.130435
0 99 0.979592
1 2 0.109756
1 3 0.073770
1 4 0.070866
1 5 0.055215
1 6 0.085714
1 7 0.195652
1 8 0.620690
1 9 0.045685
1 10 0.052326
1 11 0.037344
1 12 0.046753
1 13 0.080000
1 14 0.058065
1 15 0.068702
1 16 0.074380
1 17 0.486486
1 18 0.050139
1 19 0.057325
1 20 0.041570
1 21 0.075949
1 22 0.050279
1 23 0.048649
1 24 0.140625
1 25 0.072581
1 26 0.109091
1 27 0.486486
1 28 0.057692
1 29 0.142857
1 30 0.037975
1 31 0.050847
1 32 0.200000
1 33 0.037895
1 34 0.333333
1 35 0.035573
1 36 0.035857
1 37 0.080000
1 38 0.044335
1 39 0.054381
1 40 0.039735
1 41 0.151261
1 42 0.102273
1 43 0.051576
1 44 0.040449
1 45 0.114650
1 46 0.047244
1 47 0.163636
1 48 0.257143
1 49 0.063604
1 50 0.082569
1 51 0.093264
1 52 0.119205
1 53 0.046272
1 54 0.052632
1 55 0.058442
1 56 0.051429
1 57 0.195652
1 58 0.204545
1 59 0.049724
1 60 0.049724
1 61 0.156522
1 62 0.137405
1 63 0.148760
1 64 0.076923
1 65 0.166667
1 66 0.049587
1 67 0.034483
1 68 0.045918
1 69 0.096774
1 70 0.216867
1 71 0.050000
1 72 0.104651
1 73 0.134328
1 74 0.036290
1 75 0.125000
1 76 0.116129
1 77 0.600000
1 78 0.947368
1 79 0.052478
1 80 0.257143
1 81 0.090452
1 82 0.051873
1 83 0.060811
1 84 0.131387
1 85 0.529412
1 86 0.052478
1 87 0.152542
1 88 0.053892
1 89 0.051136
1 90 0.268657
1 91 0.048257
1 92 0.046272
1 93 0.073469
1 94 0.102273
1 95 0.061017
1 96 0.053731
1 97 0.061017
1 98 0.173077
1 99 0.044010
2 3 0.186047
2 4 0.333333
2 5 0.238095
2 6 0.481928
2 7 0.166667
2 8 0.240964
2 9 0.132450
2 10 0.195122
2 11 0.104167
2 12 0.163934
2 13 0.219780
2 14 0.123457
2 15 0.298507
2 16 0.421053
2 17 0.296296
2 18 0.132890
2 19 0.264901
2 20 0.118694
2 21 0.310078
2 22 0.103359
2 23 0.186916
2 24 0.317460
2 25 0.384615
2 26 0.833333
2 27 0.227273
2 28 0.139373
2 29 0.197044
2 30 0.117994
2 31 0.198020
2 32 0.336134
2 33 0.123457
2 34 0.217391
2 35 0.110193
2 36 0.112360
2 37 0.634921
2 38 0.164609
2 39 0.233918
2 40 0.124611
2 41 0.677966
2 42 0.180180
2 43 0.213904
2 44 0.113314
2 45 0.188679
2 46 0.099751
2 47 0.165289
2 48 0.327869
2 49 0.156250
2 50 0.232558
2 51 0.888889
2 52 0.347826
2 53 0.176991
2 54 0.199005
2 55 0.186047
2 56 0.208333
2 57 0.242424
2 58 0.160000
2 59 0.177778
2 60 0.124224
2 61 0.196078
2 62 0.186047
2 63 0.163265
2 64 0.132890
2 65 0.185185
2 66 0.111421
2 67 0.105820
2 68 0.112360
2 69 0.336134
2 70 0.167364
2 71 0.110497
2 72 0.439560
2 73 0.231214
2 74 0.106101
2 75 0.171674
2 76 0.180995
2 77 0.217391
2 78 0.251572
2 79 0.216216
2 80 0.179372
2 81 0.975610
2 82 0.112360
2 83 0.118694
2 84 0.185185
2 85 0.261438
2 86 0.180995
2 87 0.363636
2 88 0.141343
2 89 0.205128
2 90 0.174672
2 91 0.182648
2 92 0.161290
2 93 0.388350
2 94 0.197044
2 95 0.250000
2 96 0.219780
2 97 0.285714
2 98 0.404040
2 99 0.161943
3 4 0.206250
3 5 0.098507
3 6 0.111486
3 7 0.099398
3 8 0.123134
3 9 0.194118
3 10 0.082500
3 11 0.129412
3 12 0.139241
3 13 0.970588
3 14 0.286957
3 15 0.096491
3 16 0.110738
3 17 0.133065
3 18 0.282051
3 19 0.110738
3 20 0.159420
3 21 0.277311
3 22 0.182320
3 23 0.124528
3 24 0.272727
3 25 0.107143
3 26 0.196429
3 27 0.151376
3 28 0.440000
3 29 0.227586
3 30 0.111486
3 31 0.134694
3 32 0.207547
3 33 0.098214
3 34 0.111864
3 35 0.096774
3 36 0.096491
3 37 0.149321
3 38 0.098214
3 39 0.099698
3 40 0.121324
3 41 0.183333
3 42 0.320388
3 43 0.117857
3 44 0.153488
3 45 0.282051
3 46 0.173684
3 47 0.152074
3 48 0.184358
3 49 0.767442
3 50 0.733333
3 51 0.177419
3 52 0.297297
3 53 0.090659
3 54 0.083969
3 55 0.302752
3 56 0.092179
3 57 0.105096
3 58 0.106109
3 59 0.153488
3 60 0.277311
3 61 0.207547
3 62 0.217105
3 63 0.158654
3 64 0.218543
3 65 0.182320
3 66 0.227586
3 67 0.092697
3 68 0.217105
3 69 0.340206
3 70 0.127907
3 71 0.222973
3 72 0.264000
3 73 0.286957
3 74 0.113793
3 75 0.208861
3 76 0.255814
3 77 0.141026
3 78 0.128906
3 79 0.093750
3 80 0.136364
3 81 0.134146
3 82 0.229167
3 83 0.226027
3 84 0.227586
3 85 0.124528
3 86 0.190751
3 87 0.239130
3 88 0.362637
3 89 0.125954
3 90 0.121771
3 91 0.084615
3 92 0.076037
3 93 0.107143
3 94 0.392857
3 95 0.190751
3 96 0.140426
3 97 0.102484
3 98 0.120879
3 99 0.101538
4 5 0.223464
4 6 0.224719
4 7 0.117302
4 8 0.150943
4 9 0.211640
4 10 0.160000
4 11 0.150376
4 12 0.303030
4 13 0.310078
4 14 0.145985
4 15 0.191388
4 16 0.245399
4 17 0.170940
4 18 0.194175
4 19 0.285714
4 20 0.181818
4 21 0.975610
4 22 0.117994
4 23 0.320000
4 24 0.266667
4 25 0.232558
4 26 0.439560
4 27 0.160643
4 28 0.185185
4 29 0.173160
4 30 0.178571
4 31 0.377358
4 32 0.229885
4 33 0.178571
4 34 0.138889
4 35 0.158103
4 36 0.160643
4 37 0.481928
4 38 0.217391
4 39 0.229885
4 40 0.195122
4 41 0.291971
4 42 0.180180
4 43 0.320000
4 44 0.168067
4 45 0.180180
4 46 0.115607
4 47 0.136054
4 48 0.211640
4 49 0.211640
4 50 0.327869
4 51 0.533333
4 52 0.325203
4 53 0.196078
4 54 0.164609
4 55 0.370370
4 56 0.199005
4 57 0.143369
4 58 0.117647
4 59 0.363636
4 60 0.169492
4 61 0.167364
4 62 0.164609
4 63 0.137457
4 64 0.136054
4 65 0.155039
4 66 0.136519
4 67 0.148699
4 68 0.149254
4 69 0.430108
4 70 0.128617
4 71 0.133333
4 72 0.459770
4 73 0.210526
4 74 0.155039
4 75 0.155039
4 76 0.170213
4 77 0.152672
4 78 0.156863
4 79 0.205128
4 80 0.136519
4 81 0.317460
4 82 0.134228
4 83 0.131579
4 84 0.166667
4 85 0.157480
4 86 0.392157
4 87 0.270270
4 88 0.205128
4 89 0.350877
4 90 0.129450
4 91 0.171674
4 92 0.142857
4 93 0.229885
4 94 0.203046
4 95 0.952381
4 96 0.444444
4 97 0.232558
4 98 0.185185
4 99 0.224719
5 6 0.086614
5 7 0.028278
5 8 0.034268
5 9 0.032164
5 10 0.135802
5 11 0.027500
5 12 0.050691
5 13 0.036304
5 14 0.024444
5 15 0.110000
5 16 0.123596
5 17 0.037671
5 18 0.029024
