100 4950
0 1 0.121324
0 2 0.187500
0 3 0.089431
0 4 0.101538
0 5 0.087302
0 6 0.417722
0 7 0.137500
0 8 0.133065
0 9 0.208861
0 10 0.111486
0 11 0.133603
0 12 0.190751
0 13 0.097633
0 14 0.130435
0 15 0.122222
0 16 0.270492
0 17 0.181319
0 18 0.157895
0 19 0.112245
0 20 0.090164
0 21 0.114583
0 22 0.119134
0 23 0.072527
0 24 0.078571
0 25 0.102804
0 26 0.128906
0 27 0.147321
0 28 0.224490
0 29 0.104762
0 30 0.478261
0 31 0.412500
0 32 0.154930
0 33 0.115789
0 34 0.087533
0 35 0.197605
0 36 0.106796
0 37 0.210191
0 38 0.064327
0 39 0.131474
0 40 0.171875
0 41 0.078759
0 42 0.167513
0 43 0.121324
0 44 0.100304
0 45 0.478261
0 46 0.107143
0 47 0.081081
0 48 0.330000
0 49 0.578947
0 50 0.388235
0 51 0.109635
0 52 0.177419
0 53 0.093750
0 54 0.174603
0 55 0.314286
0 56 0.077465
0 57 0.100610
0 58 0.085714
0 59 0.147982
0 60 0.103448
0 61 0.251908
0 62 0.067210
0 63 0.227586
0 64 0.099099
0 65 0.106796
0 66 0.144105
0 67 0.115789
0 68 0.082090
0 69 0.234043
0 70 0.200000
0 71 0.083544
0 72 0.170103
0 73 0.208861
0 74 0.134146
0 75 0.185393
0 76 0.138075
0 77 0.970588
0 78 0.084399
0 79 0.347368
0 80 0.196429
0 81 0.647059
0 82 0.275000
0 83 0.119134
0 84 0.078014
0 85 0.110000
0 86 0.275000
0 87 0.080097
0 88 0.185393
0 89 0.107143
0 90 0.092697
0 91 0.179348
0 92 0.079518
0 93 0.194118
0 94 0.143478
0 95 0.916667
0 96 0.083544
0 97 0.091160
0 98 0.139241
0 99 0.093484
1 2 0.038549
1 3 0.036325
1 4 0.283333
1 5 0.042184
1 6 0.052960
1 7 0.102410
1 8 0.051988
1 9 0.043702
1 10 0.395349
1 11 0.050898
1 12 0.139344
1 13 0.037528
1 14 0.049133
1 15 0.850000
1 16 0.049708
1 17 0.079812
1 18 0.096591
1 19 0.153153
1 20 0.037281
1 21 0.944444
1 22 0.209877
1 23 0.074236
1 24 0.035789
1 25 0.042079
1 26 0.629630
1 27 0.108974
1 28 0.103659
1 29 0.182796
1 30 0.051515
1 31 0.058621
1 32 0.226667
1 33 0.045213
1 34 0.040094
1 35 0.070539
1 36 0.074890
1 37 0.041769
1 38 0.057047
1 39 0.048851
1 40 0.041975
1 41 0.080189
1 42 0.055556
1 43 0.177083
1 44 0.050746
1 45 0.077982
1 46 0.155963
1 47 0.052795
1 48 0.063197
1 49 0.054140
1 50 0.054662
1 51 0.061151
1 52 0.054140
1 53 0.212500
1 54 0.088083
1 55 0.046322
1 56 0.035639
1 57 0.242857
1 58 0.079439
1 59 0.069106
1 60 0.052469
1 61 0.054487
1 62 0.061594
1 63 0.130769
1 64 0.038288
1 65 0.215190
1 66 0.052960
1 67 0.177083
1 68 0.086294
1 69 0.118056
1 70 0.154545
1 71 0.050000
1 72 0.191011
1 73 0.126866
1 74 0.048711
1 75 0.049708
1 76 0.095506
1 77 0.071130
1 78 0.050000
1 79 0.094972
1 80 0.060714
1 81 0.074236
1 82 0.050000
1 83 0.091892
1 84 0.077626
1 85 0.128788
1 86 0.048571
1 87 0.082927
1 88 0.121429
1 89 0.102410
1 90 0.042714
1 91 0.163462
1 92 0.074561
1 93 0.114094
1 94 0.080569
1 95 0.059649
1 96 0.039535
1 97 0.134921
1 98 0.041063
1 99 0.077626
2 3 0.161290
2 4 0.110664
2 5 0.136476
2 6 0.443548
2 7 0.150273
2 8 0.194346
2 9 0.591398
2 10 0.119826
2 11 0.199275
2 12 0.167173
2 13 0.179739
2 14 0.200730
2 15 0.126147
2 16 0.443548
2 17 0.189655
2 18 0.165663
2 19 0.117021
2 20 0.158501
2 21 0.120879
2 22 0.121681
2 23 0.092437
2 24 0.132850
2 25 0.171340
2 26 0.128806
2 27 0.154930
2 28 0.188356
2 29 0.112245
2 30 0.491071
2 31 0.343750
2 32 0.142119
2 33 0.188356
2 34 0.142119
2 35 0.212355
2 36 0.133172
2 37 0.982143
2 38 0.085271
2 39 0.203704
2 40 0.443548
2 41 0.099278
2 42 0.229167
2 43 0.123043
2 44 0.145119
2 45 0.225410
2 46 0.113636
2 47 0.112474
2 48 0.224490
2 49 0.337423
2 50 0.279188
2 51 0.145119
2 52 0.247748
2 53 0.105973
2 54 0.179153
2 55 0.733333
2 56 0.130952
2 57 0.109780
2 58 0.107632
2 59 0.177994
2 60 0.147453
2 61 0.325444
2 62 0.088141
2 63 0.172414
2 64 0.179739
