100 4950
0 1 0.010870
0 2 0.004219
0 3 0.011905
0 4 0.002584
0 5 0.010000
0 6 0.035714
0 7 0.006061
0 8 0.002597
0 9 0.003704
0 10 0.008621
0 11 0.006250
0 12 0.005650
0 13 0.003030
0 14 0.005236
0 15 0.004525
0 16 0.002342
0 17 0.004149
0 18 0.009615
0 19 0.005155
0 20 0.002481
0 21 0.004739
0 22 0.014706
0 23 0.003717
0 24 0.002353
0 25 0.005714
0 26 0.003472
0 27 0.002625
0 28 0.002299
0 29 0.005155
0 30 0.002732
0 31 0.002907
0 32 0.004237
0 33 0.002874
0 34 0.003731
0 35 0.005682
0 36 0.003521
0 37 0.003030
0 38 0.004525
0 39 0.016393
0 40 0.010309
0 41 0.001988
0 42 0.004405
0 43 0.125000
0 44 0.004386
0 45 0.009804
0 46 0.003205
0 47 0.003236
0 48 0.003257
0 49 0.002967
0 50 0.002488
0 51 0.005952
0 52 0.002660
0 53 0.003425
0 54 0.003788
0 55 0.002347
0 56 0.002257
0 57 0.007692
0 58 0.002404
0 59 0.004274
0 60 0.003650
0 61 0.004167
0 62 0.004167
0 63 0.002336
0 64 0.002725
0 65 0.006098
0 66 0.002532
0 67 0.005682
0 68 0.007407
0 69 0.004464
0 70 0.006849
0 71 0.004505
0 72 0.025000
0 73 0.012987
0 74 0.018868
0 75 0.014925
0 76 0.002762
0 77 0.005263
0 78 0.002445
0 79 0.004630
0 80 0.003185
0 81 0.003497
0 82 0.009709
0 83 0.003472
0 84 0.006667
0 85 0.007042
0 86 0.034483
0 87 0.004854
0 88 0.002155
0 89 0.002183
0 90 0.003436
0 91 0.013514
0 92 0.002398
0 93 0.002674
0 94 0.007194
0 95 0.002525
0 96 0.002525
0 97 0.002584
0 98 0.007246
0 99 0.011765
1 2 0.004950
1 3 0.008696
1 4 0.002793
1 5 0.012195
1 6 0.011236
1 7 0.010000
1 8 0.002695
1 9 0.003559
1 10 0.012048
1 11 0.004049
1 12 0.004082
1 13 0.004202
1 14 0.006211
1 15 0.007042
1 16 0.002740
1 17 0.005650
1 18 0.052632
1 19 0.004032
1 20 0.002793
1 21 0.003636
1 22 0.007752
1 23 0.003067
1 24 0.002433
1 25 0.007937
1 26 0.004975
1 27 0.002681
1 28 0.002577
1 29 0.009804
1 30 0.003436
1 31 0.003876
1 32 0.004651
1 33 0.003846
1 34 0.002874
1 35 0.004831
1 36 0.004464
1 37 0.004167
1 38 0.006897
1 39 0.009091
1 40 0.009524
1 41 0.002041
1 42 0.007194
1 43 0.010000
1 44 0.007353
