100 4950
0 1 0.031056
0 2 0.020325
0 3 0.012136
0 4 0.027322
0 5 0.013624
0 6 0.028571
0 7 0.022727
0 8 0.011628
0 9 0.038168
0 10 0.029240
0 11 0.013298
0 12 0.012376
0 13 0.025253
0 14 0.024038
0 15 0.018587
0 16 0.029762
0 17 0.012853
0 18 0.015873
0 19 0.040650
0 20 0.011494
0 21 0.015773
0 22 0.087719
0 23 0.025381
0 24 0.011468
0 25 0.027027
0 26 0.011086
0 27 0.017182
0 28 0.011416
0 29 0.011236
0 30 0.026596
0 31 0.030120
0 32 0.011312
0 33 0.010753
0 34 0.012376
0 35 0.019455
0 36 0.022222
0 37 0.010753
0 38 0.058824
0 39 0.013966
0 40 0.014706
0 41 0.021008
0 42 0.029586
0 43 0.016287
0 44 0.022831
0 45 0.011111
0 46 0.012346
0 47 0.025907
0 48 0.017544
0 49 0.012285
0 50 0.014286
0 51 0.016556
0 52 0.022727
0 53 0.011211
0 54 0.022124
0 55 0.030120
0 56 0.011136
0 57 0.017921
0 58 0.092593
0 59 0.020921
0 60 0.018519
0 61 0.011494
0 62 0.028409
0 63 0.015723
0 64 0.013055
0 65 0.016779
0 66 0.014837
0 67 0.026882
0 68 0.014368
0 69 0.020080
0 70 0.049020
0 71 0.018315
0 72 0.011338
0 73 0.011442
0 74 0.014493
0 75 0.013021
0 76 0.015198
0 77 0.029940
0 78 0.011038
0 79 0.026455
0 80 0.023923
0 81 0.015291
0 82 0.014409
0 83 0.017241
0 84 0.017483
0 85 0.011962
0 86 0.019157
0 87 0.040000
0 88 0.092593
0 89 0.016393
0 90 0.017065
0 91 0.014045
0 92 0.020408
0 93 0.016949
0 94 0.500000
0 95 0.027933
0 96 0.058140
0 97 0.034483
0 98 0.017483
0 99 0.015337
1 2 0.025381
1 3 0.019841
1 4 0.052632
1 5 0.020492
1 6 0.019763
1 7 0.019531
1 8 0.016779
1 9 0.035714
1 10 0.024155
1 11 0.019763
1 12 0.020576
1 13 0.024876
1 14 0.104167
1 15 0.019841
1 16 0.064935
1 17 0.020325
1 18 0.023148
1 19 0.034722
1 20 0.017361
1 21 0.017730
1 22 0.023923
1 23 0.038168
1 24 0.016393
1 25 0.025907
1 26 0.016026
1 27 0.018797
1 28 0.016026
1 29 0.017544
1 30 0.166667
1 31 0.027933
1 32 0.015337
1 33 0.014045
1 34 0.019685
1 35 0.027322
1 36 0.042017
1 37 0.016340
1 38 0.061728
1 39 0.024752
1 40 0.023256
1 41 0.025641
1 42 0.024752
1 43 0.019011
1 44 0.042017
1 45 0.015625
1 46 0.017544
1 47 0.060976
1 48 0.040323
1 49 0.019305
1 50 0.026455
1 51 0.028902
1 52 0.081967
1 53 0.017361
1 54 0.025773
1 55 0.050000
1 56 0.017182
1 57 0.023923
1 58 0.023585
1 59 0.028090
1 60 0.045455
1 61 0.017857
1 62 0.037594
1 63 0.025253
1 64 0.021186
1 65 0.018868
1 66 0.028090
1 67 0.024631
1 68 0.026738
1 69 0.039370
1 70 0.044643
1 71 0.017730
1 72 0.016026
1 73 0.016892
1 74 0.018450
1 75 0.022422
1 76 0.020080
1 77 0.028249
1 78 0.016892
1 79 0.033557
1 80 0.022523
1 81 0.029940
1 82 0.024390
1 83 0.023585
1 84 0.037037
1 85 0.017483
1 86 0.019455
1 87 0.052083
1 88 0.046296
1 89 0.022624
1 90 0.037879
1 91 0.025381
1 92 0.022624
1 93 0.017361
1 94 0.030120
1 95 0.147059
1 96 0.025773
1 97 0.027027
1 98 0.030864
1 99 0.022624
2 3 0.014749
2 4 0.017123
2 5 0.011876
2 6 0.012285
2 7 0.040650
2 8 0.010846
2 9 0.015924
2 10 0.013193
2 11 0.029070
2 12 0.015337
2 13 0.067568
2 14 0.025510
2 15 0.078125
2 16 0.041322
2 17 0.022321
2 18 0.052083
2 19 0.040000
2 20 0.018727
2 21 0.058824
2 22 0.016611
2 23 0.015291
2 24 0.021277
2 25 0.013333
2 26 0.010753
2 27 0.069444
2 28 0.010417
2 29 0.013405
2 30 0.023364
2 31 0.013966
2 32 0.009960
2 33 0.009346
2 34 0.012690
2 35 0.013193
2 36 0.052632
2 37 0.014493
2 38 0.026178
2 39 0.020492
2 40 0.012755
2 41 0.012821
2 42 0.013333
2 43 0.074627
2 44 0.015873
2 45 0.010352
2 46 0.026178
2 47 0.041667
2 48 0.021008
2 49 0.012376
2 50 0.017065
2 51 0.035714
2 52 0.022321
2 53 0.015528
2 54 0.012920
2 55 0.049020
2 56 0.012723
