20 190
0 1 0.983871
0 2 0.200000
0 3 0.973684
0 4 0.537313
0 5 0.987952
0 6 0.535714
0 7 0.988372
0 8 0.393258
0 9 0.989691
0 10 0.923077
0 11 0.970588
0 12 0.425287
0 13 0.989691
0 14 0.880000
0 15 0.966667
0 16 0.250000
0 17 0.441176
0 18 0.175824
0 19 0.587629
1 2 0.985714
1 3 0.986842
1 4 0.985075
1 5 0.987952
1 6 0.202381
1 7 0.825581
1 8 0.337079
1 9 0.845361
1 10 0.938462
1 11 0.490196
1 12 0.275862
1 13 0.773196
1 14 0.950000
1 15 0.477778
1 16 0.410000
1 17 0.833333
1 18 0.659341
1 19 0.051546
2 3 0.868421
2 4 0.388060
2 5 0.891566
2 6 0.654762
2 7 0.930233
2 8 0.528090
2 9 0.927835
2 10 0.846154
2 11 0.990196
2 12 0.540230
2 13 0.948454
2 14 0.780000
2 15 0.988889
2 16 0.390000
2 17 0.303922
2 18 0.120879
2 19 0.680412
3 4 0.582090
3 5 0.096386
3 6 0.892857
3 7 0.220930
3 8 0.887640
3 9 0.257732
3 10 0.230769
3 11 0.647059
3 12 0.816092
3 13 0.319588
3 14 0.200000
3 15 0.611111
3 16 0.810000
3 17 0.460784
3 18 0.626374
3 19 0.783505
4 5 0.566265
4 6 0.678571
4 7 0.627907
4 8 0.617978
4 9 0.659794
4 10 0.446154
4 11 0.823529
4 12 0.574713
4 13 0.680412
4 14 0.520000
4 15 0.788889
4 16 0.510000
4 17 0.186275
4 18 0.219780
4 19 0.659794
5 6 0.988095
5 7 0.209302
5 8 0.988764
5 9 0.216495
5 10 0.369231
5 11 0.676471
5 12 0.919540
5 13 0.298969
5 14 0.140000
5 15 0.655556
5 16 0.900000
5 17 0.519608
5 18 0.725275
5 19 0.865979
6 7 0.883721
6 8 0.134831
6 9 0.896907
6 10 0.923077
6 11 0.647059
6 12 0.080460
6 13 0.845361
6 14 0.950000
6 15 0.622222
6 16 0.230000
6 17 0.735294
6 18 0.505495
6 19 0.134021
7 8 0.932584
7 9 0.113402
7 10 0.384615
7 11 0.490196
7 12 0.850575
7 13 0.134021
7 14 0.320000
7 15 0.466667
7 16 0.870000
7 17 0.637255
7 18 0.769231
7 19 0.762887
8 9 0.979381
8 10 0.984615
8 11 0.764706
8 12 0.103448
8 13 0.938144
8 14 0.990000
8 15 0.755556
8 16 0.110000
8 17 0.696078
8 18 0.450549
8 19 0.257732
9 10 0.538462
9 11 0.549020
9 12 0.988506
9 13 0.113402
9 14 0.300000
9 15 0.544444
9 16 0.990000
9 17 0.715686
9 18 0.879121
9 19 0.876289
10 11 0.588235
10 12 0.643678
10 13 0.381443
10 14 0.350000
10 15 0.533333
10 16 0.660000
10 17 0.421569
10 18 0.494505
10 19 0.628866
11 12 0.793103
11 13 0.463918
11 14 0.820000
11 15 0.133333
11 16 0.870000
11 17 0.990196
11 18 0.989011
11 19 0.567010
12 13 0.835052
12 14 0.910000
12 15 0.655556
12 16 0.180000
12 17 0.666667
12 18 0.428571
12 19 0.195876
13 14 0.410000
13 15 0.433333
13 16 0.960000
13 17 0.764706
13 18 0.901099
13 19 0.804124
14 15 0.811111
14 16 0.990000
14 17 0.519608
14 18 0.791209
14 19 0.989691
15 16 0.770000
15 17 0.872549
15 18 0.846154
15 19 0.484536
16 17 0.647059
16 18 0.373626
16 19 0.371134
17 18 0.340659
17 19 0.855670
18 19 0.587629
