100 4950
0 1 0.997126
0 2 0.171717
0 3 0.997238
0 4 0.164352
0 5 0.474715
0 6 0.544643
0 7 0.619195
0 8 0.219409
0 9 0.255708
0 10 0.531818
0 11 0.494253
0 12 0.312500
0 13 0.280255
0 14 0.751866
0 15 0.353167
0 16 0.287850
0 17 0.608974
0 18 0.147752
0 19 0.500000
0 20 0.659363
0 21 0.076389
0 22 0.308621
0 23 0.345850
0 24 0.183544
0 25 0.297935
0 26 0.356522
0 27 0.454268
0 28 0.129630
0 29 0.551643
0 30 0.047619
0 31 0.442396
0 32 0.065116
0 33 0.459108
0 34 0.691071
0 35 0.680162
0 36 0.394309
0 37 0.634703
0 38 0.719156
0 39 0.685252
0 40 0.358209
0 41 0.218310
0 42 0.666667
0 43 0.548694
0 44 0.661448
0 45 0.482633
0 46 0.637847
0 47 0.384491
0 48 0.147420
0 49 0.694056
0 50 0.414530
0 51 0.227513
0 52 0.457921
0 53 0.154455
0 54 0.367865
0 55 0.604396
0 56 0.668529
0 57 0.141631
0 58 0.367491
0 59 0.269581
0 60 0.297921
0 61 0.253731
0 62 0.450980
0 63 0.400716
0 64 0.635611
0 65 0.662162
0 66 0.448421
0 67 0.436945
0 68 0.126904
0 69 0.646388
0 70 0.353053
0 71 0.598624
0 72 0.526515
0 73 0.204301
0 74 0.419421
0 75 0.641026
0 76 0.413721
0 77 0.701975
0 78 0.276210
0 79 0.604027
0 80 0.508671
0 81 0.496416
0 82 0.193359
0 83 0.676190
0 84 0.636364
0 85 0.525126
0 86 0.229277
0 87 0.341880
0 88 0.600352
0 89 0.404199
0 90 0.217699
0 91 0.248201
0 92 0.423756
0 93 0.303030
0 94 0.665339
0 95 0.622609
0 96 0.618214
0 97 0.351916
0 98 0.575092
0 99 0.181070
1 2 0.996633
1 3 0.400552
1 4 0.939815
1 5 0.998369
1 6 0.898810
1 7 0.128483
1 8 0.862869
1 9 0.917808
1 10 0.975000
1 11 0.443678
1 12 0.741477
1 13 0.851380
1 14 0.893657
1 15 0.938580
1 16 0.917757
1 17 0.465812
1 18 0.873662
1 19 0.220238
1 20 0.464143
1 21 0.877315
1 22 0.658621
1 23 0.936759
1 24 0.658228
1 25 0.808260
1 26 0.932174
1 27 0.926829
1 28 0.893519
1 29 0.978873
1 30 0.873810
1 31 0.419355
1 32 0.848837
1 33 0.291822
1 34 0.776786
1 35 0.516194
1 36 0.949187
1 37 0.162861
1 38 0.777597
1 39 0.798561
1 40 0.472637
1 41 0.711268
1 42 0.612975
1 43 0.947743
1 44 0.786693
1 45 0.190128
1 46 0.221860
1 47 0.917609
1 48 0.859951
1 49 0.798951
1 50 0.933761
1 51 0.748677
1 52 0.539604
1 53 0.635644
1 54 0.923890
1 55 0.263736
1 56 0.851024
1 57 0.626609
1 58 0.918728
1 59 0.890710
1 60 0.903002
1 61 0.616915
1 62 0.745098
1 63 0.930233
1 64 0.842650
1 65 0.801158
1 66 0.290526
1 67 0.939609
1 68 0.829949
1 69 0.393536
1 70 0.919847
1 71 0.846330
1 72 0.965909
1 73 0.713262
1 74 0.307851
1 75 0.871795
1 76 0.316008
1 77 0.712747
1 78 0.481855
1 79 0.865772
1 80 0.184971
1 81 0.159498
1 82 0.869141
1 83 0.447619
1 84 0.673660
1 85 0.954774
1 86 0.634921
1 87 0.874644
1 88 0.211268
1 89 0.614173
1 90 0.676106
1 91 0.870504
1 92 0.929374
1 93 0.452525
1 94 0.735060
1 95 0.248696
1 96 0.245184
1 97 0.445993
1 98 0.206960
1 99 0.872428
2 3 0.859116
2 4 0.275463
2 5 0.539967
2 6 0.461310
2 7 0.538700
2 8 0.299578
2 9 0.303653
2 10 0.531818
2 11 0.386207
2 12 0.187500
2 13 0.339703
2 14 0.723881
2 15 0.412668
2 16 0.370093
2 17 0.514957
2 18 0.254818
2 19 0.398810
2 20 0.573705
2 21 0.192130
2 22 0.331034
2 23 0.403162
2 24 0.177215
2 25 0.176991
2 26 0.431304
2 27 0.375000
2 28 0.215278
2 29 0.542254
2 30 0.169048
2 31 0.327189
2 32 0.174419
2 33 0.382900
2 34 0.653571
2 35 0.597166
2 36 0.436992
2 37 0.557078
2 38 0.686688
2 39 0.651079
2 40 0.330017
2 41 0.272887
2 42 0.583893
2 43 0.529691
2 44 0.622309
2 45 0.396709
2 46 0.554649
2 47 0.452342
2 48 0.174447
2 49 0.662587
2 50 0.438034
2 51 0.124339
2 52 0.346535
2 53 0.160396
2 54 0.401691
2 55 0.512821
2 56 0.644320
2 57 0.094421
2 58 0.429329
2 59 0.353370
2 60 0.323326
2 61 0.126866
2 62 0.350140
2 63 0.452594
2 64 0.600414
2 65 0.625483
2 66 0.341053
2 67 0.483126
2 68 0.116751
2 69 0.560837
2 70 0.406489
2 71 0.557339
2 72 0.551136
2 73 0.259857
2 74 0.320248
2 75 0.617357
2 76 0.313929
2 77 0.653501
2 78 0.209677
2 79 0.570470
2 80 0.410405
2 81 0.410394
2 82 0.289062
2 83 0.592381
2 84 0.557110
2 85 0.502513
2 86 0.253968
2 87 0.273504
2 88 0.512324
2 89 0.286089
2 90 0.258407
2 91 0.341727
2 92 0.483146
2 93 0.230303
2 94 0.613546
2 95 0.537391
2 96 0.532399
2 97 0.311847
2 98 0.481685
2 99 0.269547
3 4 0.997685
3 5 0.939641
3 6 0.717262
3 7 0.151703
3 8 0.947257
3 9 0.856164
3 10 0.806818
3 11 0.342529
3 12 0.718750
3 13 0.966030
3 14 0.666045
3 15 0.869482
3 16 0.893458
3 17 0.243590
3 18 0.920771
3 19 0.248016
3 20 0.207171
3 21 0.898148
3 22 0.786207
3 23 0.863636
3 24 0.763713
3 25 0.778761
3 26 0.890435
3 27 0.789634
3 28 0.881944
3 29 0.798122
3 30 0.900000
3 31 0.389401
3 32 0.900000
3 33 0.494424
3 34 0.553571
3 35 0.251012
3 36 0.849593
3 37 0.144597
3 38 0.564935
3 39 0.579137
3 40 0.633499
3 41 0.799296
3 42 0.360179
3 43 0.764846
3 44 0.559687
3 45 0.389397
3 46 0.060359
3 47 0.873990
3 48 0.832924
3 49 0.582168
3 50 0.814103
3 51 0.735450
3 52 0.448020
3 53 0.726733
3 54 0.824524
3 55 0.056777
3 56 0.638734
3 57 0.703863
3 58 0.856890
3 59 0.872495
3 60 0.817552
3 61 0.649254
3 62 0.624650
3 63 0.849732
3 64 0.625259
3 65 0.577220
3 66 0.347368
3 67 0.847247
3 68 0.822335
3 69 0.138783
3 70 0.845420
3 71 0.633028
3 72 0.827652
3 73 0.799283
3 74 0.450413
3 75 0.664694
3 76 0.457380
3 77 0.477558
3 78 0.610887
3 79 0.653244
3 80 0.236994
3 81 0.362007
3 82 0.875000
3 83 0.184762
3 84 0.433566
3 85 0.773869
3 86 0.744268
3 87 0.786325
3 88 0.051056
3 89 0.551181
3 90 0.773451
3 91 0.892086
3 92 0.868379
3 93 0.587879
3 94 0.500000
3 95 0.005217
3 96 0.014011
3 97 0.611498
3 98 0.098901
3 99 0.858025
4 5 0.445351
4 6 0.741071
4 7 0.718266
4 8 0.101266
4 9 0.335616
4 10 0.634091
4 11 0.657471
4 12 0.514205
4 13 0.188960
4 14 0.854478
4 15 0.366603
4 16 0.252336
4 17 0.760684
4 18 0.014989
4 19 0.630952
4 20 0.800797
4 21 0.127315
4 22 0.262069
4 23 0.369565
4 24 0.225738
4 25 0.507375
4 26 0.326957
4 27 0.655488
4 28 0.201389
4 29 0.664319
4 30 0.140476
4 31 0.601382
4 32 0.100000
4 33 0.537175
4 34 0.796429
4 35 0.821862
4 36 0.443089
4 37 0.735160
4 38 0.813312
4 39 0.787770
4 40 0.374793
4 41 0.135563
4 42 0.821029
4 43 0.672209
4 44 0.778865
4 45 0.577697
4 46 0.748777
4 47 0.352181
4 48 0.292383
4 49 0.793706
4 50 0.491453
4 51 0.415344
4 52 0.633663
4 53 0.188119
4 54 0.435518
4 55 0.730769
4 56 0.769088
4 57 0.244635
4 58 0.363958
4 59 0.225865
4 60 0.399538
4 61 0.422886
4 62 0.649860
4 63 0.411449
4 64 0.753623
4 65 0.776062
4 66 0.585263
4 67 0.456483
4 68 0.299492
4 69 0.781369
4 70 0.374046
4 71 0.736239
4 72 0.581439
4 73 0.123656
4 74 0.533058
4 75 0.745562
4 76 0.528067
4 77 0.816876
4 78 0.356855
4 79 0.733781
4 80 0.633911
4 81 0.591398
4 82 0.136719
4 83 0.811429
4 84 0.797203
4 85 0.660804
4 86 0.195767
4 87 0.532764
4 88 0.721831
4 89 0.590551
4 90 0.159292
4 91 0.149281
4 92 0.407705
4 93 0.389899
4 94 0.790837
4 95 0.744348
4 96 0.740806
4 97 0.386760
4 98 0.699634
4 99 0.187243
5 6 0.997024
5 7 0.998452
5 8 0.662447
5 9 0.479452
5 10 0.554545
5 11 0.997701
5 12 0.997159
5 13 0.753715
5 14 0.748134
5 15 0.238004
5 16 0.261682
5 17 0.997863
5 18 0.571734
5 19 0.998016
5 20 0.998008
5 21 0.601852
5 22 0.727586
5 23 0.276680
5 24 0.782700
5 25 0.997050
5 26 0.149565
5 27 0.969512
5 28 0.550926
5 29 0.607981
5 30 0.647619
5 31 0.997696
5 32 0.672093
5 33 0.998141
5 34 0.748214
5 35 0.997976
5 36 0.325203
5 37 0.998478
5 38 0.740260
5 39 0.724820
5 40 0.825871
5 41 0.603873
5 42 0.991051
5 43 0.653207
5 44 0.757339
5 45 0.998172
5 46 0.998369
5 47 0.090468
5 48 0.651106
5 49 0.720280
5 50 0.425214
5 51 0.873016
5 52 0.997525
5 53 0.710891
5 54 0.393235
5 55 0.998168
5 56 0.674115
5 57 0.766094
5 58 0.162544
5 59 0.271403
5 60 0.517321
5 61 0.917910
5 62 0.997199
5 63 0.182469
5 64 0.716356
5 65 0.737452
5 66 0.997895
5 67 0.197158
5 68 0.736041
5 69 0.998099
5 70 0.253817
5 71 0.766055
5 72 0.356061
5 73 0.605735
5 74 0.997934
5 75 0.656805
5 76 0.997921
5 77 0.818671
5 78 0.862903
5 79 0.729306
5 80 0.998073
5 81 0.998208
5 82 0.398438
5 83 0.998095
5 84 0.958042
5 85 0.698492
5 86 0.677249
5 87 0.874644
5 88 0.998239
5 89 0.997375
5 90 0.640708
5 91 0.370504
5 92 0.056180
5 93 0.890909
5 94 0.816733
5 95 0.998261
5 96 0.998249
5 97 0.853659
5 98 0.998168
5 99 0.415638
6 7 0.489164
6 8 0.605485
6 9 0.324201
6 10 0.288636
6 11 0.248276
6 12 0.281250
6 13 0.662420
6 14 0.442164
6 15 0.408829
6 16 0.465421
6 17 0.284188
6 18 0.524625
6 19 0.378968
6 20 0.340637
6 21 0.451389
6 22 0.600000
6 23 0.389328
6 24 0.504219
6 25 0.286136
6 26 0.478261
6 27 0.100610
6 28 0.398148
6 29 0.269953
6 30 0.452381
6 31 0.288018
6 32 0.490698
6 33 0.544610
6 34 0.376786
6 35 0.342105
6 36 0.357724
6 37 0.494673
6 38 0.435065
6 39 0.375899
6 40 0.560531
6 41 0.538732
6 42 0.275168
6 43 0.235154
6 44 0.318982
6 45 0.499086
6 46 0.451876
6 47 0.487884
6 48 0.321867
6 49 0.393357
6 50 0.301282
6 51 0.288360
6 52 0.210396
6 53 0.467327
6 54 0.312896
6 55 0.386447
6 56 0.366853
6 57 0.422747
6 58 0.432862
6 59 0.460838
6 60 0.270208
