100 4950
0 1 422
0 2 180
0 3 244
0 4 316
0 5 314
0 6 296
0 7 253
0 8 166
0 9 66
0 10 249
0 11 335
0 12 63
0 13 332
0 14 147
0 15 76
0 16 257
0 17 365
0 18 292
0 19 284
0 20 74
0 21 497
0 22 324
0 23 431
0 24 90
0 25 41
0 26 80
0 27 319
0 28 18
0 29 374
0 30 314
0 31 281
0 32 396
0 33 473
0 34 464
0 35 113
0 36 177
0 37 147
0 38 75
0 39 70
0 40 372
0 41 260
0 42 115
0 43 179
0 44 360
0 45 176
0 46 182
0 47 132
0 48 185
0 49 126
0 50 313
0 51 321
0 52 107
0 53 432
0 54 191
0 55 167
0 56 79
0 57 214
0 58 269
0 59 198
0 60 468
0 61 235
0 62 119
0 63 179
0 64 100
0 65 230
0 66 261
0 67 140
0 68 105
0 69 262
0 70 330
0 71 431
0 72 474
0 73 426
0 74 203
0 75 394
0 76 247
0 77 156
0 78 109
0 79 412
0 80 7
0 81 66
0 82 136
0 83 244
0 84 419
0 85 417
0 86 337
0 87 424
0 88 489
0 89 145
0 90 403
0 91 91
0 92 392
0 93 115
0 94 207
0 95 158
0 96 215
0 97 95
0 98 211
0 99 134
1 2 264
1 3 260
1 4 194
1 5 275
1 6 136
1 7 251
1 8 276
1 9 463
1 10 415
1 11 372
1 12 372
1 13 324
1 14 558
1 15 496
1 16 209
1 17 115
1 18 377
1 19 327
1 20 445
1 21 123
1 22 130
1 23 16
1 24 445
1 25 456
1 26 352
1 27 228
1 28 420
1 29 89
1 30 351
1 31 153
1 32 203
1 33 114
1 34 142
1 35 436
1 36 267
1 37 310
1 38 485
1 39 373
1 40 67
1 41 178
1 42 398
1 43 330
1 44 226
1 45 389
1 46 305
1 47 344
1 48 380
1 49 299
1 50 156
1 51 303
1 52 403
1 53 10
1 54 233
1 55 400
1 56 435
1 57 435
1 58 182
1 59 275
1 60 106
1 61 187
1 62 508
1 63 464
1 64 449
1 65 467
1 66 365
1 67 406
1 68 425
1 69 335
1 70 146
1 71 155
1 72 104
1 73 346
1 74 229
1 75 70
1 76 181
1 77 441
1 78 505
1 79 299
1 80 427
1 81 427
1 82 310
1 83 312
1 84 173
1 85 28
1 86 113
1 87 344
1 88 148
1 89 488
1 90 193
1 91 346
1 92 56
1 93 398
1 94 261
1 95 353
1 96 484
1 97 452
1 98 327
1 99 466
2 3 210
2 4 237
2 5 154
2 6 128
2 7 82
2 8 133
2 9 239
2 10 188
2 11 214
2 12 119
2 13 324
2 14 327
2 15 255
2 16 182
2 17 246
2 18 187
2 19 289
2 20 232
2 21 321
2 22 206
2 23 276
2 24 181
2 25 221
2 26 100
2 27 144
2 28 172
2 29 245
2 30 325
2 31 161
2 32 217
2 33 297
2 34 285
2 35 246
2 36 3
2 37 45
2 38 228
2 39 116
2 40 204
2 41 155
2 42 134
2 43 79
2 44 295
2 45 135
2 46 188
2 47 181
2 48 130
2 49 104
2 50 134
2 51 304
2 52 218
2 53 273
2 54 48
2 55 143
2 56 227
2 57 190
2 58 173
2 59 37
2 60 292
2 61 106
2 62 292
2 63 205
2 64 185
2 65 220
2 66 159
2 67 144
2 68 234
2 69 140
2 70 151
2 71 251
2 72 298
2 73 404
2 74 119
2 75 257
2 76 84
2 77 274
2 78 244
2 79 372
2 80 183
2 81 167
2 82 143
2 83 110
2 84 239
2 85 253
2 86 163
2 87 401
2 88 310
2 89 223
2 90 223
2 91 144
2 92 224
2 93 218
2 94 35
2 95 95
2 96 230
2 97 189
2 98 97
2 99 277
3 4 82
3 5 345
3 6 203
3 7 276
3 8 88
3 9 253
3 10 394
3 11 422
3 12 231
3 13 113
3 14 342
3 15 301
3 16 53
3 17 158
3 18 397
