100 4950
0 1 342
0 2 242
0 3 141
0 4 345
0 5 264
0 6 153
0 7 281
0 8 239
0 9 29
0 10 71
0 11 272
0 12 215
0 13 141
0 14 369
0 15 307
0 16 277
0 17 305
0 18 263
0 19 302
0 20 125
0 21 224
0 22 72
0 23 313
0 24 166
0 25 116
0 26 267
0 27 88
0 28 219
0 29 26
0 30 153
0 31 133
0 32 80
0 33 103
0 34 168
0 35 275
0 36 303
0 37 300
0 38 307
0 39 200
0 40 395
0 41 322
0 42 178
0 43 338
0 44 140
0 45 285
0 46 347
0 47 196
0 48 195
0 49 147
0 50 206
0 51 118
0 52 224
0 53 239
0 54 446
0 55 284
0 56 230
0 57 42
0 58 334
0 59 453
0 60 316
0 61 133
0 62 389
0 63 397
0 64 156
0 65 198
0 66 105
0 67 385
0 68 147
0 69 83
0 70 388
0 71 161
0 72 61
0 73 31
0 74 135
0 75 305
0 76 291
0 77 217
0 78 348
0 79 283
0 80 222
0 81 203
0 82 103
0 83 84
0 84 299
0 85 180
0 86 230
0 87 444
0 88 114
0 89 251
0 90 262
0 91 219
0 92 167
0 93 175
0 94 203
0 95 239
0 96 254
0 97 259
0 98 275
0 99 318
1 2 235
1 3 202
1 4 202
1 5 348
1 6 393
1 7 74
1 8 113
1 9 332
1 10 410
1 11 282
1 12 184
1 13 454
1 14 356
1 15 292
1 16 267
1 17 379
1 18 222
1 19 132
1 20 436
1 21 318
1 22 271
1 23 308
1 24 489
1 25 451
1 26 209
1 27 268
1 28 127
1 29 354
1 30 395
1 31 250
1 32 374
1 33 418
1 34 175
1 35 370
1 36 39
1 37 401
1 38 436
1 39 429
1 40 99
1 41 257
1 42 232
1 43 205
1 44 372
1 45 238
1 46 94
1 47 401
1 48 499
1 49 199
1 50 312
1 51 330
1 52 364
1 53 215
1 54 123
1 55 102
1 56 112
1 57 322
1 58 92
1 59 138
1 60 255
1 61 355
1 62 83
1 63 102
1 64 470
1 65 336
1 66 390
1 67 333
1 68 489
1 69 394
1 70 45
1 71 277
1 72 395
1 73 374
1 74 287
1 75 202
1 76 415
1 77 400
1 78 195
1 79 308
1 80 343
1 81 193
1 82 445
1 83 267
1 84 260
1 85 231
1 86 118
1 87 144
1 88 280
1 89 330
1 90 171
1 91 298
1 92 187
1 93 167
1 94 304
1 95 318
1 96 217
1 97 165
1 98 69
1 99 233
2 3 158
2 4 113
2 5 419
2 6 196
2 7 163
2 8 215
2 9 215
2 10 309
2 11 385
2 12 65
2 13 383
2 14 153
2 15 412
2 16 378
2 17 462
2 18 338
2 19 115
2 20 367
2 21 377
2 22 203
2 23 93
2 24 321
2 25 304
2 26 36
2 27 230
2 28 148
2 29 266
2 30 374
2 31 109
2 32 218
2 33 344
2 34 150
2 35 135
2 36 205
2 37 471
2 38 494
2 39 421
2 40 330
2 41 81
2 42 280
2 43 104
2 44 180
2 45 364
2 46 175
2 47 186
2 48 313
2 49 196
2 50 361
2 51 152
2 52 404
2 53 21
2 54 358
2 55 133
2 56 166
2 57 253
2 58 295
2 59 373
2 60 74
2 61 166
2 62 316
2 63 333
2 64 297
2 65 114
2 66 221
2 67 154
2 68 353
2 69 323
2 70 270
2 71 305
2 72 302
2 73 264
2 74 294
2 75 352
2 76 473
2 77 177
2 78 374
2 79 78
2 80 391
2 81 66
2 82 315
2 83 165
2 84 60
2 85 63
2 86 144
2 87 379
2 88 270
2 89 401
2 90 65
2 91 360
2 92 213
2 93 153
2 94 80
2 95 83
2 96 328
2 97 70
2 98 181
2 99 381
3 4 233
3 5 261
3 6 213
3 7 141
3 8 109
3 9 130
3 10 210
3 11 231
3 12 102
3 13 265
3 14 311
3 15 261
3 16 227
3 17 304
3 18 192
3 19 173
3 20 247
3 21 218
3 22 71
3 23 250
3 24 289
3 25 249
3 26 167
3 27 82
3 28 78
3 29 155
3 30 230
3 31 78
3 32 176
3 33 227
3 34 27
3 35 258
3 36 163
3 37 312
3 38 336
3 39 274
3 40 265
3 41 234
3 42 123
3 43 228
3 44 191
3 45 218
3 46 211
3 47 236
3 48 305
3 49 39
3 50 203
