100 4950
0 1 290
0 2 132
0 3 127
0 4 352
0 5 304
0 6 307
0 7 267
0 8 351
0 9 333
0 10 252
0 11 343
0 12 272
0 13 372
0 14 289
0 15 177
0 16 332
0 17 259
0 18 140
0 19 106
0 20 264
0 21 39
0 22 311
0 23 233
0 24 468
0 25 422
0 26 432
0 27 416
0 28 298
0 29 326
0 30 250
0 31 180
0 32 62
0 33 393
0 34 399
0 35 170
0 36 428
0 37 99
0 38 58
0 39 220
0 40 231
0 41 209
0 42 191
0 43 277
0 44 170
0 45 278
0 46 211
0 47 309
0 48 440
0 49 399
0 50 172
0 51 156
0 52 217
0 53 185
0 54 297
0 55 366
0 56 156
0 57 382
0 58 387
0 59 465
0 60 296
0 61 207
0 62 429
0 63 264
0 64 437
0 65 240
0 66 390
0 67 219
0 68 58
0 69 328
0 70 366
0 71 208
0 72 424
0 73 154
0 74 450
0 75 457
0 76 224
0 77 188
0 78 358
0 79 109
0 80 396
0 81 307
0 82 404
0 83 378
0 84 323
0 85 68
0 86 175
0 87 244
0 88 455
0 89 170
0 90 412
0 91 458
0 92 125
0 93 441
0 94 147
0 95 249
0 96 87
0 97 266
0 98 208
0 99 276
1 2 395
1 3 377
1 4 500
1 5 324
1 6 26
1 7 459
1 8 377
1 9 419
1 10 98
1 11 412
1 12 183
1 13 479
1 14 168
1 15 208
1 16 324
1 17 431
1 18 157
1 19 288
1 20 482
1 21 270
1 22 165
1 23 61
1 24 247
1 25 327
1 26 302
1 27 364
1 28 180
1 29 492
1 30 317
1 31 150
1 32 288
1 33 330
1 34 207
1 35 444
1 36 497
1 37 246
1 38 231
1 39 78
1 40 486
1 41 114
1 42 106
1 43 320
1 44 432
1 45 347
1 46 353
1 47 336
1 48 285
1 49 427
1 50 293
1 51 133
1 52 278
1 53 334
1 54 360
1 55 415
1 56 338
1 57 355
1 58 200
1 59 512
1 60 279
1 61 87
1 62 416
1 63 428
1 64 285
1 65 59
1 66 363
1 67 87
1 68 231
1 69 288
1 70 193
1 71 97
1 72 454
1 73 183
1 74 301
1 75 422
1 76 139
1 77 201
1 78 461
1 79 307
1 80 364
1 81 376
1 82 380
1 83 407
1 84 174
1 85 248
1 86 237
1 87 93
1 88 415
1 89 326
1 90 295
1 91 343
1 92 231
1 93 527
1 94 423
1 95 465
1 96 371
1 97 465
1 98 431
1 99 472
2 3 25
2 4 253
2 5 286
2 6 407
2 7 157
2 8 316
2 9 270
2 10 332
2 11 289
2 12 318
2 13 292
2 14 342
2 15 222
2 16 321
2 17 164
2 18 238
2 19 116
2 20 140
2 21 130
2 22 366
2 23 334
2 24 526
2 25 431
2 26 455
2 27 406
2 28 346
2 29 221
2 30 226
2 31 256
2 32 107
2 33 392
2 34 453
2 35 50
2 36 358
2 37 152
2 38 177
2 39 335
