100 4950
0 1 232
0 2 342
0 3 458
0 4 358
0 5 445
0 6 240
0 7 134
0 8 255
0 9 293
0 10 490
0 11 223
0 12 406
0 13 430
0 14 499
0 15 464
0 16 414
0 17 142
0 18 438
0 19 544
0 20 177
0 21 492
0 22 471
0 23 69
0 24 315
0 25 451
0 26 390
0 27 421
0 28 237
0 29 53
0 30 428
0 31 483
0 32 396
0 33 531
0 34 483
0 35 284
0 36 392
0 37 320
0 38 466
0 39 342
0 40 267
0 41 232
0 42 314
0 43 32
0 44 222
0 45 55
0 46 451
0 47 431
0 48 441
0 49 177
0 50 215
0 51 132
0 52 155
0 53 271
0 54 181
0 55 470
0 56 422
0 57 128
0 58 589
0 59 72
0 60 55
0 61 184
0 62 591
0 63 187
0 64 270
0 65 512
0 66 374
0 67 232
0 68 521
0 69 475
0 70 436
0 71 472
0 72 507
0 73 367
0 74 415
0 75 361
0 76 464
0 77 373
0 78 300
0 79 79
0 80 402
0 81 534
0 82 380
0 83 90
0 84 137
0 85 439
0 86 189
0 87 500
0 88 190
0 89 355
0 90 117
0 91 355
0 92 396
0 93 167
0 94 17
0 95 224
0 96 181
0 97 328
0 98 341
0 99 200
1 2 151
1 3 283
1 4 236
1 5 338
1 6 142
1 7 226
1 8 83
1 9 305
1 10 324
1 11 26
1 12 175
1 13 251
1 14 338
1 15 353
1 16 191
1 17 235
1 18 375
1 19 376
1 20 154
1 21 314
1 22 278
1 23 213
1 24 116
1 25 236
1 26 164
1 27 312
1 28 45
1 29 192
1 30 210
1 31 264
1 32 330
1 33 333
1 34 313
1 35 72
1 36 161
1 37 137
1 38 244
1 39 136
1 40 69
1 41 325
1 42 178
1 43 253
1 44 83
1 45 202
1 46 334
1 47 248
1 48 273
1 49 65
1 50 20
1 51 101
1 52 109
1 53 62
1 54 181
1 55 348
1 56 233
1 57 222
1 58 413
1 59 201
1 60 285
1 61 97
1 62 403
1 63 310
1 64 43
1 65 372
1 66 308
1 67 275
1 68 344
1 69 327
1 70 203
1 71 299
1 72 373
1 73 134
1 74 268
1 75 239
1 76 270
1 77 182
1 78 120
1 79 310
1 80 249
1 81 332
1 82 365
1 83 148
1 84 128
1 85 209
1 86 293
1 87 303
1 88 260
1 89 396
1 90 186
1 91 350
1 92 222
1 93 131
1 94 250
1 95 175
1 96 91
1 97 311
1 98 185
1 99 92
2 3 132
2 4 118
2 5 208
2 6 121
2 7 273
2 8 221
2 9 264
2 10 173
2 11 139
2 12 127
2 13 100
2 14 188
2 15 220
2 16 221
2 17 278
2 18 267
2 19 225
2 20 185
2 21 163
2 22 132
2 23 295
2 24 220
2 25 115
2 26 195
2 27 185
2 28 116
2 29 317
2 30 99
2 31 150
2 32 228
2 33 190
2 34 161
2 35 183
2 36 166
2 37 22
2 38 139
2 39 28
2 40 84
2 41 331
2 42 77
2 43 352
2 44 231
2 45 295
2 46 199
2 47 97
2 48 123
2 49 172
2 50 170
2 51 216
2 52 256
2 53 184
2 54 202
2 55 209
2 56 84
2 57 273
2 58 262
2 59 285
2 60 386
2 61 157
2 62 256
2 63 340
2 64 156
2 65 226
2 66 211
2 67 268
2 68 193
2 69 180
2 70 177
2 71 148
2 72 229
2 73 125
2 74 125
2 75 119
2 76 124
2 77 32
2 78 41
2 79 421
2 80 105
2 81 192
2 82 290
2 83 276
2 84 273
2 85 143
2 86 316
2 87 159
2 88 277
2 89 351
2 90 249
2 91 286
2 92 71
2 93 182
2 94 358
2 95 163
2 96 242
2 97 248
2 98 56
2 99 243
3 4 122
3 5 139
3 6 218
3 7 365
3 8 351
3 9 296
3 10 43
3 11 271
3 12 201
3 13 32
3 14 59
3 15 139
3 16 311
3 17 367
3 18 221
3 19 93
3 20 286
3 21 33
3 22 47
3 23 402
