100 4950
0 1 0.760705
0 2 0.939547
0 3 0.750630
0 4 0.040302
0 5 0.790932
0 6 0.831234
0 7 0.561713
0 8 0.904282
0 9 0.357683
0 10 0.413098
0 11 0.501259
0 12 0.871537
0 13 0.274559
0 14 0.730479
0 15 0.682620
0 16 0.209068
0 17 0.874055
0 18 0.418136
0 19 0.287154
0 20 0.370277
0 21 0.785894
0 22 0.382872
0 23 0.584383
0 24 0.743073
0 25 0.277078
0 26 0.889169
0 27 0.322418
0 28 0.654912
0 29 0.460957
0 30 0.748111
0 31 0.176322
0 32 0.392947
0 33 0.619647
0 34 0.848866
0 35 0.493703
0 36 0.508816
0 37 0.491184
0 38 0.287154
0 39 0.390428
0 40 0.037783
0 41 0.307305
0 42 0.387909
0 43 0.244332
0 44 0.287154
0 45 0.413098
0 46 0.244332
0 47 0.196474
0 48 0.340050
0 49 0.604534
0 50 0.997481
0 51 0.544081
0 52 0.397985
0 53 0.730479
0 54 0.788413
0 55 0.463476
0 56 0.715365
0 57 0.798489
0 58 0.561713
0 59 0.581864
0 60 0.324937
0 61 0.478589
0 62 0.659950
0 63 0.748111
0 64 0.914358
0 65 0.695214
0 66 0.647355
0 67 0.720403
0 68 0.476071
0 69 0.813602
0 70 0.415617
0 71 0.496222
0 72 0.581864
0 73 0.244332
0 74 0.491184
0 75 0.443325
0 76 0.672544
0 77 0.778338
0 78 0.428212
0 79 0.614610
0 80 0.327456
0 81 0.460957
0 82 0.755668
0 83 0.680101
0 84 0.586902
0 85 0.513854
0 86 0.934509
0 87 0.700252
0 88 0.513854
0 89 0.387909
0 90 0.541562
0 91 0.196474
0 92 0.365239
0 93 0.501259
0 94 0.476071
0 95 0.566751
0 96 0.234257
0 97 0.151134
0 98 0.629723
0 99 0.347607
1 2 0.726115
1 3 0.378981
1 4 0.488854
1 5 0.023885
1 6 0.044586
1 7 0.630573
1 8 0.578025
1 9 0.651274
1 10 0.312102
1 11 0.224522
1 12 0.998408
1 13 0.437898
1 14 0.576433
1 15 0.603503
1 16 0.366242
1 17 0.665605
1 18 0.214968
1 19 0.305732
1 20 0.714968
1 21 0.683121
1 22 0.590764
1 23 0.109873
1 24 0.928344
1 25 0.656051
1 26 0.743631
1 27 0.684713
1 28 0.550955
1 29 0.697452
1 30 0.898089
1 31 0.383758
1 32 0.625796
1 33 0.111465
1 34 0.643312
1 35 0.256369
1 36 0.533439
1 37 0.334395
1 38 0.659236
1 39 0.406051
1 40 0.458599
1 41 0.383758
1 42 0.657643
1 43 0.444268
1 44 0.641720
1 45 0.742038
1 46 0.632166
1 47 0.589172
1 48 0.270701
1 49 0.722930
1 50 0.703822
1 51 0.810510
1 52 0.716561
1 53 0.544586
1 54 0.546178
1 55 0.753185
1 56 0.466561
1 57 0.544586
1 58 0.194268
1 59 0.665605
1 60 0.404459
1 61 0.769108
1 62 0.745223
1 63 0.125796
1 64 0.641720
1 65 0.297771
1 66 0.125796
1 67 0.055732
1 68 0.780255
1 69 0.044586
1 70 0.224522
1 71 0.729299
1 72 0.812102
1 73 0.633758
1 74 0.765924
1 75 0.568471
1 76 0.401274
1 77 0.721338
1 78 0.566879
1 79 0.372611
1 80 0.689490
1 81 0.199045
1 82 0.272293
1 83 0.770701
1 84 0.851911
1 85 0.802548
1 86 0.657643
1 87 0.691083
1 88 0.710191
1 89 0.407643
1 90 0.222930
1 91 0.549363
1 92 0.694268
1 93 0.243631
1 94 0.504777
1 95 0.331210
1 96 0.394904
1 97 0.576433
1 98 0.162420
1 99 0.334395
2 3 0.375207
2 4 0.591736
2 5 0.752066
2 6 0.775207
2 7 0.986777
2 8 0.191736
2 9 0.485950
2 10 0.477686
2 11 0.542149
2 12 0.651240
2 13 0.778512
2 14 0.160331
2 15 0.168595
2 16 0.557025
2 17 0.061157
2 18 0.662810
2 19 0.662810
2 20 0.712397
2 21 0.110744
2 22 0.866116
2 23 0.694215
2 24 0.642975
2 25 0.633058
2 26 0.076033
2 27 0.664463
2 28 0.201653
2 29 0.446281
2 30 0.533884
2 31 0.667769
2 32 0.413223
2 33 0.646281
2 34 0.084298
2 35 0.801653
2 36 0.284298
2 37 0.424793
2 38 0.707438
2 39 0.833058
2 40 0.604959
2 41 0.770248
2 42 0.461157
2 43 0.761983
2 44 0.555372
2 45 0.712397
2 46 0.685950
2 47 0.704132
2 48 0.667769
2 49 0.332231
2 50 0.085950
2 51 0.623140
2 52 0.786777
2 53 0.188430
2 54 0.188430
2 55 0.575207
2 56 0.269421
2 57 0.193388
2 58 0.796694
2 59 0.998347
2 60 0.793388
2 61 0.603306
2 62 0.307438
2 63 0.636364
2 64 0.109091
2 65 0.449587
2 66 0.623140
2 67 0.780165
2 68 0.682645
2 69 0.800000
2 70 0.687603
2 71 0.466116
2 72 0.550413
2 73 0.689256
2 74 0.565289
2 75 0.330579
2 76 0.337190
2 77 0.155372
2 78 0.342149
2 79 0.366942
2 80 0.679339
2 81 0.609917
2 82 0.492562
2 83 0.328926
2 84 0.742149
2 85 0.676033
2 86 0.099174
2 87 0.195041
2 88 0.932231
2 89 0.833058
2 90 0.532231
2 91 0.740496
2 92 0.775207
2 93 0.519008
2 94 0.309091
2 95 0.413223
2 96 0.502479
2 97 0.633058
2 98 0.583471
2 99 0.489256
3 4 0.566406
3 5 0.458984
3 6 0.482422
3 7 0.968750
3 8 0.244141
3 9 0.617188
3 10 0.273438
3 11 0.275391
3 12 0.990234
3 13 0.691406
3 14 0.285156
3 15 0.347656
3 16 0.433594
3 17 0.371094
3 18 0.447266
3 19 0.503906
3 20 0.824219
3 21 0.427734
3 22 0.855469
3 23 0.429688
3 24 0.935547
3 25 0.726562
3 26 0.486328
3 27 0.769531
3 28 0.281250
3 29 0.630859
3 30 0.849609
3 31 0.558594
3 32 0.542969
3 33 0.355469
3 34 0.345703
3 35 0.613281
3 36 0.337891
3 37 0.201172
3 38 0.783203
3 39 0.718750
3 40 0.554688
3 41 0.652344
3 42 0.605469
3 43 0.681641
3 44 0.658203
3 45 0.845703
3 46 0.748047
3 47 0.730469
3 48 0.486328
3 49 0.583984
3 50 0.400391
3 51 0.835938
3 52 0.878906
3 53 0.238281
3 54 0.218750
3 55 0.759766
3 56 0.132812
3 57 0.214844
3 58 0.578125
3 59 0.998047
3 60 0.685547
3 61 0.791016
3 62 0.589844
3 63 0.316406
3 64 0.326172
3 65 0.099609
3 66 0.318359
3 67 0.507812
3 68 0.853516
3 69 0.517578
3 70 0.480469
3 71 0.671875
3 72 0.791016
3 73 0.750000
3 74 0.765625
3 75 0.421875
3 76 0.078125
3 77 0.492188
3 78 0.429688
3 79 0.107422
3 80 0.783203
3 81 0.367188
3 82 0.138672
3 83 0.626953
3 84 0.941406
3 85 0.863281
3 86 0.345703
3 87 0.476562
3 88 0.978516
3 89 0.718750
3 90 0.246094
3 91 0.730469
3 92 0.855469
3 93 0.253906
3 94 0.320312
3 95 0.144531
3 96 0.400391
3 97 0.667969
3 98 0.277344
3 99 0.318359
4 5 0.830287
4 6 0.874674
4 7 0.621410
4 8 0.903394
4 9 0.331593
4 10 0.415144
4 11 0.516971
4 12 0.872063
4 13 0.326371
4 14 0.720627
4 15 0.668407
4 16 0.214099
4 17 0.869452
4 18 0.451697
4 19 0.318538
4 20 0.378590
4 21 0.772846
4 22 0.433420
4 23 0.618799
4 24 0.744125
4 25 0.271540
4 26 0.879896
4 27 0.321149
4 28 0.642298
4 29 0.438642
4 30 0.741514
4 31 0.214099
4 32 0.365535
4 33 0.647520
4 34 0.840731
4 35 0.543081
4 36 0.488251
4 37 0.490862
4 38 0.300261
4 39 0.446475
4 40 0.052219
4 41 0.357702
4 42 0.362924
4 43 0.297650
4 44 0.266319
4 45 0.420366
4 46 0.253264
4 47 0.219321
4 48 0.370757
4 49 0.584856
4 50 0.997389
4 51 0.537859
4 52 0.422977
4 53 0.720627
4 54 0.783290
4 55 0.451697
4 56 0.710183
4 57 0.793734
4 58 0.608355
4 59 0.642298
4 60 0.378590
4 61 0.469974
4 62 0.642298
4 63 0.778068
4 64 0.911227
4 65 0.704961
4 66 0.673629
4 67 0.762402
4 68 0.477807
4 69 0.859008
4 70 0.451697
4 71 0.475196
4 72 0.569191
4 73 0.255875
4 74 0.480418
4 75 0.417755
4 76 0.673629
4 77 0.765013
4 78 0.402089
4 79 0.616188
4 80 0.331593
4 81 0.485640
4 82 0.772846
4 83 0.663185
4 84 0.595300
4 85 0.514360
4 86 0.932115
4 87 0.684073
4 88 0.563969
4 89 0.443864
4 90 0.556136
4 91 0.237598
4 92 0.389034
4 93 0.511749
4 94 0.456919
4 95 0.569191
4 96 0.221932
4 97 0.148825
4 98 0.650131
4 99 0.347258
5 6 0.025118
5 7 0.646782
5 8 0.565149
5 9 0.656201
5 10 0.318681
5 11 0.230769
5 12 0.998430
5 13 0.453689
5 14 0.569859
5 15 0.599686
5 16 0.378336
5 17 0.656201
5 18 0.232339
5 19 0.321821
5 20 0.723705
5 21 0.676609
5 22 0.605965
5 23 0.128728
5 24 0.929356
5 25 0.664050
5 26 0.734694
5 27 0.693878
5 28 0.546311
5 29 0.700157
5 30 0.899529
5 31 0.398744
5 32 0.629513
5 33 0.120879
5 34 0.634223
5 35 0.277865
5 36 0.533752
5 37 0.335950
5 38 0.668760
5 39 0.423862
5 40 0.470958
5 41 0.401884
5 42 0.662480
5 43 0.459969
5 44 0.648352
5 45 0.751962
5 46 0.643642
5 47 0.601256
5 48 0.287284
5 49 0.723705
5 50 0.690738
5 51 0.816327
5 52 0.726845
5 53 0.536892
5 54 0.536892
5 55 0.758242
5 56 0.458399
5 57 0.533752
5 58 0.216641
5 59 0.679749
5 60 0.422292
5 61 0.775510
5 62 0.742543
5 63 0.114600
5 64 0.629513
5 65 0.290424
5 66 0.127159
5 67 0.078493
5 68 0.788069
5 69 0.048666
5 70 0.241758
5 71 0.731554
5 72 0.814757
5 73 0.643642
5 74 0.770801
5 75 0.569859
5 76 0.394035
5 77 0.715856
5 78 0.568289
5 79 0.367347
5 80 0.698587
5 81 0.211931
5 82 0.260597
5 83 0.769231
5 84 0.858713
5 85 0.808477
5 86 0.645212
5 87 0.687598
5 88 0.723705
5 89 0.425432
5 90 0.226060
5 91 0.563579
5 92 0.704867
5 93 0.248038
5 94 0.505495
5 95 0.329670
5 96 0.405024
5 97 0.588697
5 98 0.163265
5 99 0.340659
6 7 0.646789
6 8 0.568807
6 9 0.665138
6 10 0.334862
6 11 0.249235
6 12 0.998471
6 13 0.463303
6 14 0.576453
6 15 0.607034
6 16 0.392966
6 17 0.659021
6 18 0.250765
6 19 0.337920
6 20 0.729358
6 21 0.681957
6 22 0.610092
6 23 0.149847
6 24 0.931193
6 25 0.672783
6 26 0.738532
6 27 0.700306
6 28 0.555046
6 29 0.707951
6 30 0.900612
6 31 0.412844
6 32 0.639144
6 33 0.142202
6 34 0.639144
6 35 0.287462
6 36 0.544343
6 37 0.351682
6 38 0.675841
6 39 0.431193
6 40 0.484709
6 41 0.412844
6 42 0.671254
6 43 0.469419
6 44 0.657492
6 45 0.756881
6 46 0.651376
6 47 0.610092
6 48 0.304281
6 49 0.729358
6 50 0.691131
6 51 0.821101
6 52 0.732416
6 53 0.544343
6 54 0.542813
6 55 0.764526
6 56 0.467890
6 57 0.539755
6 58 0.226300
6 59 0.680428
6 60 0.431193
6 61 0.779817
6 62 0.749235
6 63 0.129969
6 64 0.631498
6 65 0.301223
6 66 0.148318
6 67 0.088685
6 68 0.793578
6 69 0.039755
6 70 0.258410
6 71 0.738532
6 72 0.819572
6 73 0.651376
6 74 0.776758
6 75 0.579511
6 76 0.405199
6 77 0.720183
6 78 0.579511
6 79 0.379205
6 80 0.704893
6 81 0.230887
6 82 0.270642
6 83 0.775229
6 84 0.862385
6 85 0.813456
6 86 0.646789
6 87 0.692661
6 88 0.724771
6 89 0.432722
6 90 0.244648
6 91 0.571865
6 92 0.711009
6 93 0.266055
6 94 0.516820
6 95 0.344037
6 96 0.420489
6 97 0.597859
6 98 0.181957
6 99 0.357798
7 8 0.929032
7 9 0.541935
7 10 0.574194
7 11 0.588710
7 12 0.772581
7 13 0.229032
7 14 0.827419
7 15 0.796774
7 16 0.446774
7 17 0.920968
7 18 0.462903
7 19 0.390323
7 20 0.380645
7 21 0.862903
7 22 0.120968
7 23 0.548387
7 24 0.685484
7 25 0.408065
7 26 0.927419
7 27 0.401613
7 28 0.777419
7 29 0.608065
7 30 0.738710
7 31 0.338710
7 32 0.591935
7 33 0.604839
7 34 0.903226
7 35 0.379032
7 36 0.687097
7 37 0.637097
7 38 0.337097
7 39 0.230645
7 40 0.374194
7 41 0.267742
7 42 0.567742
7 43 0.235484
7 44 0.472581
7 45 0.408065
7 46 0.340323
7 47 0.296774
7 48 0.412903
7 49 0.722581
7 50 0.998387
7 51 0.562903
7 52 0.309677
7 53 0.822581
7 54 0.858065
7 55 0.545161
7 56 0.801613
7 57 0.862903
7 58 0.443548
7 59 0.037097
7 60 0.241935
7 61 0.535484
7 62 0.759677
7 63 0.700000
7 64 0.943548
7 65 0.743548
7 66 0.637097
7 67 0.588710
7 68 0.475806
7 69 0.650000
7 70 0.440323
7 71 0.617742
7 72 0.625806
7 73 0.337097
7 74 0.564516
7 75 0.641935
7 76 0.762903
7 77 0.853226
7 78 0.632258
7 79 0.722581
7 80 0.388710
7 81 0.525806
7 82 0.766129
7 83 0.766129
7 84 0.504839
7 85 0.504839
7 86 0.958065
7 87 0.803226
7 88 0.153226
7 89 0.229032
7 90 0.617742
7 91 0.245161
7 92 0.298387
7 93 0.600000
7 94 0.664516
7 95 0.680645
7 96 0.490323
7 97 0.362903
7 98 0.645161
7 99 0.540323
8 9 0.551020
8 10 0.391156
8 11 0.430272
8 12 0.806122
8 13 0.746599
8 14 0.147959
8 15 0.215986
8 16 0.510204
8 17 0.146259
8 18 0.573129
8 19 0.600340
8 20 0.770408
8 21 0.238095
8 22 0.867347
8 23 0.578231
8 24 0.778912
8 25 0.683673
8 26 0.258503
8 27 0.719388
8 28 0.188776
8 29 0.535714
8 30 0.680272
8 31 0.627551
8 32 0.476190
8 33 0.518707
8 34 0.132653
8 35 0.719388
8 36 0.290816
8 37 0.326531
8 38 0.750000
8 39 0.787415
8 40 0.591837
8 41 0.724490
8 42 0.532313
8 43 0.734694
8 44 0.608844
8 45 0.778912
8 46 0.722789
8 47 0.724490
8 48 0.593537
8 49 0.448980
8 50 0.139456
8 51 0.724490
8 52 0.835034
8 53 0.125850
8 54 0.079932
8 55 0.664966
8 56 0.139456
8 57 0.071429
8 58 0.700680
8 59 0.998299
8 60 0.751701
8 61 0.695578
8 62 0.437075
8 63 0.488095
8 64 0.085034
8 65 0.297619
8 66 0.488095
8 67 0.653061
8 68 0.767007
8 69 0.663265
8 70 0.602041
8 71 0.564626
8 72 0.666667
8 73 0.724490
8 74 0.663265
8 75 0.367347
8 76 0.200680
8 77 0.302721
8 78 0.377551
8 79 0.243197
8 80 0.734694
8 81 0.508503
8 82 0.331633
8 83 0.467687
8 84 0.836735
8 85 0.767007
8 86 0.096939
8 87 0.316327
8 88 0.957483
8 89 0.787415
8 90 0.411565
8 91 0.744898
8 92 0.818027
8 93 0.408163
8 94 0.299320
8 95 0.294218
8 96 0.462585
8 97 0.658163
8 98 0.450680
8 99 0.418367
9 10 0.514943
9 11 0.639080
9 12 0.498851
9 13 0.572414
9 14 0.549425
9 15 0.468966
9 16 0.418391
9 17 0.641379
9 18 0.652874
9 19 0.556322
9 20 0.314943
9 21 0.519540
9 22 0.597701
9 23 0.786207
9 24 0.402299
9 25 0.211494
9 26 0.597701
9 27 0.248276
9 28 0.489655
9 29 0.096552
9 30 0.365517
9 31 0.480460
9 32 0.101149
9 33 0.786207
9 34 0.627586
9 35 0.765517
9 36 0.354023
9 37 0.540230
9 38 0.319540
9 39 0.680460
9 40 0.335632
9 41 0.606897
9 42 0.036782
9 43 0.544828
9 44 0.101149
9 45 0.314943
9 46 0.298851
9 47 0.349425
9 48 0.597701
9 49 0.257471
9 50 0.763218
9 51 0.257471
9 52 0.420690
9 53 0.574713
9 54 0.639080
9 55 0.167816
9 56 0.625287
9 57 0.650575
9 58 0.813793
9 59 0.774713
9 60 0.622989
9 61 0.202299
9 62 0.312644
9 63 0.875862
9 64 0.710345
9 65 0.728736
9 66 0.795402
9 67 0.921839
9 68 0.289655
9 69 0.997701
9 70 0.664368
9 71 0.126437
9 72 0.232184
9 73 0.301149
9 74 0.177011
9 75 0.248276
9 76 0.634483
9 77 0.478161
9 78 0.234483
9 79 0.604598
9 80 0.271264
9 81 0.652874
9 82 0.800000
9 83 0.317241
9 84 0.388506
9 85 0.294253
9 86 0.721839
9 87 0.409195
9 88 0.648276
9 89 0.678161
9 90 0.662069
9 91 0.429885
9 92 0.411494
9 93 0.620690
9 94 0.358621
9 95 0.595402
9 96 0.367816
9 97 0.257471
9 98 0.758621
9 99 0.466667
10 11 0.127563
10 12 0.997722
10 13 0.489749
10 14 0.437358
10 15 0.448747
10 16 0.189066
10 17 0.578588
10 18 0.255125
10 19 0.277904
10 20 0.685649
10 21 0.564920
10 22 0.678815
10 23 0.321185
10 24 0.908884
10 25 0.578588
10 26 0.658314
10 27 0.626424
10 28 0.382688
10 29 0.562642
10 30 0.847380
10 31 0.332574
10 32 0.455581
10 33 0.287016
10 34 0.546697
10 35 0.448747
10 36 0.323462
10 37 0.086560
10 38 0.624146
10 39 0.530752
10 40 0.339408
10 41 0.448747
10 42 0.512528
10 43 0.476082
10 44 0.521640
10 45 0.715262
10 46 0.583144
10 47 0.551253
