100 4950
0 1 0.317431
0 2 0.289908
0 3 0.113761
0 4 0.673394
0 5 0.886239
0 6 0.554128
0 7 0.666055
0 8 0.220183
0 9 0.666055
0 10 0.739450
0 11 0.849541
0 12 0.291743
0 13 0.600000
0 14 0.576147
0 15 0.445872
0 16 0.429358
0 17 0.317431
0 18 0.187156
0 19 0.366972
0 20 0.445872
0 21 0.576147
0 22 0.811009
0 23 0.475229
0 24 0.792661
0 25 0.416514
0 26 0.921101
0 27 0.495413
0 28 0.271560
0 29 0.025688
0 30 0.644037
0 31 0.449541
0 32 0.873394
0 33 0.768807
0 34 0.390826
0 35 0.921101
0 36 0.539450
0 37 0.581651
0 38 0.188991
0 39 0.822018
0 40 0.633028
0 41 0.550459
0 42 0.308257
0 43 0.201835
0 44 0.766972
0 45 0.355963
0 46 0.992661
0 47 0.238532
0 48 0.866055
0 49 0.176147
0 50 0.684404
0 51 0.493578
0 52 0.163303
0 53 0.431193
0 54 0.363303
0 55 0.645872
0 56 0.266055
0 57 0.271560
0 58 0.535780
0 59 0.998165
0 60 0.739450
0 61 0.280734
0 62 0.744954
0 63 0.647706
0 64 0.106422
0 65 0.244037
0 66 0.396330
0 67 0.198165
0 68 0.543119
0 69 0.355963
0 70 0.304587
0 71 0.500917
0 72 0.853211
0 73 0.258716
0 74 0.405505
0 75 0.383486
0 76 0.126606
0 77 0.504587
0 78 0.515596
0 79 0.609174
0 80 0.541284
0 81 0.675229
0 82 0.445872
0 83 0.546789
0 84 0.823853
0 85 0.682569
0 86 0.412844
0 87 0.833028
0 88 0.856881
0 89 0.411009
0 90 0.684404
0 91 0.607339
0 92 0.311927
0 93 0.522936
0 94 0.368807
0 95 0.686239
0 96 0.069725
0 97 0.390826
0 98 0.888073
0 99 0.194495
1 2 0.236791
1 3 0.219178
1 4 0.647750
1 5 0.939335
1 6 0.731898
1 7 0.481409
1 8 0.367906
1 9 0.483366
1 10 0.469667
1 11 0.765166
1 12 0.549902
1 13 0.651663
1 14 0.320939
1 15 0.403131
1 16 0.119374
1 17 0.023483
1 18 0.346380
1 19 0.105675
1 20 0.170254
1 21 0.297456
1 22 0.679061
1 23 0.172211
1 24 0.853229
1 25 0.606654
